mention_name,mention_type,mention_popularity,mention_address,mention_longitude,mention_latitude,no_of_blogFiles,mention_found_in_blogFiles,youTubeLinkIds
glendale boulevard,primary,1,"Glendale Boulevard, Silver Lake, Angelino Heights, LA, Los Angeles County, California, 90026, United States of America",-118.2598068,34.085747,1,san bernardino_and_santa monica.json,"w65WVBurGz0,NclBuajdMAY,nmFserg2f20"
iceland,hamlet,4,"Iceland, Nevada County, California, United States of America",-120.0291429,39.3733802,4,"avalon_and_monterey.json,fremont_and_los angeles.json,irvine_and_napa.json,santa ana_and_sausalito.json","vzSHcyXfNPw,RN2LsQ9Y9gE,CP7xQqL3iDs"
angel,residential,2,"Angel, Danville, Contra Costa County, California, 94526, United States of America",-122.0138833,37.8250671,3,"fremont_and_san bernardino.json,mammoth lakes_and_san bernardino.json,riverside_and_stockton.json","XWJrPzAUzAs,_j_HYMUakpk,i1GmxMTwUgs"
cesar chavez street,primary,1,"Cesar Chavez Street, Mission District, SF, California, 94110, United States of America",-122.4114997,37.7482609,1,berkeley_and_santa cruz.json,"R8SWuUvqZ0E,njB8lZf8ahM,6G994aznJM4"
lake superior,supermarket,3,"Superior, East Palmer Street, Compton, Los Angeles County, California, 90220, United States of America",-118.223376194672,33.89746655,5,"avalon_and_oakland.json,beverly hills_and_big bear lake.json,beverly hills_and_oakland.json,beverly hills_and_riverside.json,big bear lake_and_long beach.json","Ekgic7aHc50,_eNJm554Reg,QKIajx11ky8"
rosicrucian museum,museum,1,"Egyptian Museum, Park Avenue, College Park, Rose Garden, San José, Santa Clara County, California, 95050, United States of America",-121.922846308996,37.3334759,1,san jose_and_santa barbara.json,"V7ZUejNAonw,6Mf0D6ku_Uc,8xdf6mk4aaQ"
calico,locality,6,"Calico, Kern County, California, United States of America",-119.206496,35.6327332,161,"anaheim_and_bakersfield.json,anaheim_and_berkeley.json,anaheim_and_fremont.json,anaheim_and_fresno.json,anaheim_and_monterey.json,anaheim_and_oakland.json,anaheim_and_sacramento.json,anaheim_and_san luis obispo.json,anaheim_and_santa barbara.json,anaheim_and_santa cruz.json,anaheim_and_stockton.json,avalon_and_fresno.json,avalon_and_oakland.json,anaheim_and_napa.json,bakersfield_and_huntington beach.json,bakersfield_and_san bernardino.json,avalon_and_santa barbara.json,bakersfield_and_big bear lake.json,bakersfield_and_carlsbad.json,bakersfield_and_long beach.json,bakersfield_and_los angeles.json,bakersfield_and_malibu.json,bakersfield_and_napa.json,bakersfield_and_newport beach.json,bakersfield_and_sacramento.json,bakersfield_and_santa barbara.json,bakersfield_and_santa cruz.json,bakersfield_and_santa monica.json,bakersfield_and_sausalito.json,bakersfield_and_temecula.json,berkeley_and_los angeles.json,berkeley_and_malibu.json,berkeley_and_mammoth lakes.json,berkeley_and_newport beach.json,berkeley_and_san luis obispo.json,berkeley_and_santa barbara.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,berkeley_and_big bear lake.json,berkeley_and_carlsbad.json,berkeley_and_fresno.json,berkeley_and_huntington beach.json,berkeley_and_irvine.json,beverly hills_and_fresno.json,beverly hills_and_mammoth lakes.json,beverly hills_and_sacramento.json,beverly hills_and_san jose.json,beverly hills_and_san luis obispo.json,big bear lake_and_mammoth lakes.json,big bear lake_and_monterey.json,big bear lake_and_napa.json,big bear lake_and_oakland.json,big bear lake_and_sacramento.json,big bear lake_and_san jose.json,big bear lake_and_santa barbara.json,big bear lake_and_santa cruz.json,carlsbad_and_fresno.json,carlsbad_and_monterey.json,carlsbad_and_napa.json,carlsbad_and_santa barbara.json,carlsbad_and_santa cruz.json,fremont_and_fresno.json,fremont_and_huntington beach.json,fremont_and_newport beach.json,fremont_and_san bernardino.json,fremont_and_santa barbara.json,fresno_and_huntington beach.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_los angeles.json,fresno_and_malibu.json,fresno_and_monterey.json,fresno_and_napa.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_sacramento.json,fresno_and_san diego.json,fresno_and_san luis obispo.json,fresno_and_santa ana.json,fresno_and_santa barbara.json,fresno_and_santa cruz.json,fresno_and_santa monica.json,fresno_and_sausalito.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_oakland.json,huntington beach_and_sacramento.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa cruz.json,huntington beach_and_sausalito.json,irvine_and_mammoth lakes.json,irvine_and_monterey.json,irvine_and_napa.json,irvine_and_oakland.json,irvine_and_sacramento.json,irvine_and_santa barbara.json,irvine_and_santa cruz.json,carlsbad_and_san luis obispo.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,long beach_and_santa cruz.json,los angeles_and_mammoth lakes.json,long beach_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_sacramento.json,malibu_and_napa.json,malibu_and_sacramento.json,mammoth lakes_and_monterey.json,mammoth lakes_and_napa.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san jose.json,mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa cruz.json,mammoth lakes_and_santa monica.json,monterey_and_pasadena.json,monterey_and_san diego.json,monterey_and_santa barbara.json,monterey_and_temecula.json,napa_and_pasadena.json,napa_and_santa barbara.json,napa_and_santa monica.json,los angeles_and_santa cruz.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_sacramento.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_santa cruz.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san diego.json,oakland_and_san luis obispo.json,oakland_and_santa ana.json,oakland_and_santa barbara.json,oakland_and_santa monica.json,pasadena_and_sacramento.json,pasadena_and_san jose.json,pasadena_and_santa cruz.json,pismo beach_and_san bernardino.json,sacramento_and_san luis obispo.json,sacramento_and_santa barbara.json,sacramento_and_santa monica.json,sacramento_and_temecula.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,san jose_and_san luis obispo.json,sacramento_and_san bernardino.json,newport beach_and_sausalito.json,oakland_and_temecula.json,san bernardino_and_stockton.json,san jose_and_santa monica.json,san luis obispo_and_santa cruz.json,san luis obispo_and_santa monica.json,san luis obispo_and_temecula.json,santa barbara_and_stockton.json,santa barbara_and_temecula.json,santa cruz_and_santa monica.json,santa cruz_and_temecula.json","QAl4Mfsyp5Y,FDnPvwVBz10,RKsi_U3wxUc"
pico blvd.,primary,2,"Pico Boulevard, South Carthay, The Village Green, LA, Los Angeles County, California, 90035, United States of America",-118.3859303,34.0551848,7,"berkeley_and_malibu.json,berkeley_and_santa monica.json,fremont_and_santa monica.json,long beach_and_santa monica.json,los angeles_and_santa monica.json,malibu_and_pasadena.json,malibu_and_santa monica.json","6pAllDLDpLM,vtcmEiQACCc,OmQ3hqg4mXo"
carlsbad temecula,hamlet,1,"Carlsbad Trailer Park, San Diego County, California, United States of America",-117.3428159,33.1530935,1,carlsbad_and_temecula.json,"bWsP0nSG2OI,yESv7hBXDzo,yRskJXB_hPo"
n. highland avenue,primary,1,"North Highland Avenue, Hollywood, LA, Los Angeles County, California, 90068, United States of America",-118.3386099,34.088909,2,"beverly hills_and_santa clarita.json,newport beach_and_santa clarita.json","C5_ouFOKXfE,yhZmjCr2yeA,sHNnnBLFdkw"
medina,residential,1,"Medina, Palmia, Mission Viejo, Orange County, California, 92692, United States of America",-117.6325209,33.6508958,3,"beverly hills_and_fremont.json,carlsbad_and_fremont.json,fremont_and_irvine.json","L8vzF3HS-_s,d7bSUxs2cKY,3tiexHjBt3w"
meadowfair park,park,2,"Meadowfair Park, Corda Drive, Silver Creek, San José, Santa Clara County, California, 95122, United States of America",-121.813426919671,37.31650475,3,"mammoth lakes_and_san luis obispo.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","eKfe8rXGdzo,8XadOUkb2E8,EQhi_XSmSME"
palm street,track,1,"Palm Street, San Bernardino County, California, 92356, United States of America",-116.8721149,34.405624,1,newport beach_and_sausalito.json,"GOf6y0ep8ig,kfzRXseSBIM,80DC_4iM_Iw"
north pacific st.,residential,1,"North Pacific Street, Villa Vista Estates Mobil Home Park, San Marcos, San Diego County, California, 92069, United States of America",-117.1937709,33.14888,1,carlsbad_and_long beach.json,"B7h7IJd0gV0,Hi4Bwp5tEq4,TRPw2LzlN7s"
commerce casino,casino,1,"The Commerce Casino, 6131, Telegraph Road, Commerce, Los Angeles County, California, 90040, United States of America",-118.1449293,33.9982954,11,"bakersfield_and_san francisco.json,beverly hills_and_sacramento.json,beverly hills_and_san jose.json,fresno_and_san bernardino.json,long beach_and_oakland.json,long beach_and_sacramento.json,long beach_and_stockton.json,los angeles_and_santa ana.json,oakland_and_santa ana.json,sacramento_and_santa ana.json,santa ana_and_stockton.json","fvXPMXGkbTM,nJZVmIUDLE4,uwBFiwz9za8"
pedego,bicycle,1,"Pedego Electric Bikes, 425, 1st Street, Avila Beach, San Luis Obispo County, California, 93424, United States of America",-120.733748,35.1796162,1,huntington beach_and_sausalito.json,"6omfqgOGYV0,qLDfR-5dYPM,SQULQ6UBuMw"
santa fe trail,residential,2,"Santa Fe Trail, Victorville, San Bernardino County, California, 92392, United States of America",-117.3440682,34.479865,3,"big bear lake_and_santa clarita.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa barbara.json","gmX_Jt4gfeI,-JKMdjPC8Q8,Gx4levwO0NU"
rubidoux,administrative,5,"Rubidoux, Pacific Avenue, Rubidoux, Jurupa Valley, Riverside County, California, 92509, United States of America",-117.423740584529,33.994015,11,"bakersfield_and_riverside.json,big bear lake_and_riverside.json,los angeles_and_riverside.json,riverside_and_san bernardino.json,riverside_and_sausalito.json,riverside_and_temecula.json,san bernardino_and_temecula.json,pasadena_and_san bernardino.json,riverside_and_santa ana.json,santa ana_and_santa monica.json,santa clarita_and_temecula.json","6zWlf6TLq5E,5KqDvawRW-o,fbCGpgOFChs"
cahuenga pass,park,1,"El Paseo Cahuenga Park, Hollywood Freeway, Universal City, Hollywood Hills, LA, Los Angeles County, California, 91602, United States of America",-118.34992898969,34.13097135,1,long beach_and_santa clarita.json,"A64LvpYoNew,4p-sWnevpvc,kQU1GEJ0LFU"
pacific coast highway,primary,154,"Pacific Coast Highway, Huntington Beach, Orange County, California, 92648, United States of America",-118.0051687,33.6595127,412,"anaheim_and_avalon.json,anaheim_and_bakersfield.json,anaheim_and_berkeley.json,anaheim_and_beverly hills.json,anaheim_and_big bear lake.json,anaheim_and_carlsbad.json,anaheim_and_fremont.json,anaheim_and_huntington beach.json,anaheim_and_irvine.json,anaheim_and_long beach.json,anaheim_and_los angeles.json,anaheim_and_malibu.json,anaheim_and_monterey.json,anaheim_and_newport beach.json,anaheim_and_oakland.json,anaheim_and_pasadena.json,anaheim_and_pismo beach.json,anaheim_and_sacramento.json,anaheim_and_san bernardino.json,anaheim_and_san diego.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,anaheim_and_san luis obispo.json,anaheim_and_santa barbara.json,anaheim_and_santa clarita.json,anaheim_and_santa cruz.json,anaheim_and_sausalito.json,anaheim_and_stockton.json,anaheim_and_temecula.json,avalon_and_beverly hills.json,avalon_and_big bear lake.json,avalon_and_carlsbad.json,avalon_and_huntington beach.json,avalon_and_irvine.json,avalon_and_long beach.json,avalon_and_los angeles.json,avalon_and_monterey.json,avalon_and_pismo beach.json,avalon_and_san bernardino.json,avalon_and_san diego.json,avalon_and_san jose.json,avalon_and_san luis obispo.json,anaheim_and_napa.json,anaheim_and_santa monica.json,avalon_and_malibu.json,bakersfield_and_huntington beach.json,berkeley_and_long beach.json,beverly hills_and_carlsbad.json,beverly hills_and_pismo beach.json,avalon_and_santa barbara.json,avalon_and_santa cruz.json,avalon_and_santa monica.json,avalon_and_sausalito.json,avalon_and_temecula.json,bakersfield_and_berkeley.json,bakersfield_and_beverly hills.json,bakersfield_and_big bear lake.json,bakersfield_and_carlsbad.json,bakersfield_and_irvine.json,bakersfield_and_long beach.json,bakersfield_and_los angeles.json,bakersfield_and_malibu.json,bakersfield_and_monterey.json,bakersfield_and_napa.json,bakersfield_and_pasadena.json,bakersfield_and_riverside.json,bakersfield_and_sacramento.json,bakersfield_and_san diego.json,bakersfield_and_san francisco.json,bakersfield_and_san jose.json,bakersfield_and_santa ana.json,bakersfield_and_santa cruz.json,bakersfield_and_santa monica.json,bakersfield_and_sausalito.json,bakersfield_and_stockton.json,bakersfield_and_temecula.json,berkeley_and_los angeles.json,berkeley_and_malibu.json,berkeley_and_newport beach.json,berkeley_and_pasadena.json,berkeley_and_pismo beach.json,berkeley_and_san diego.json,berkeley_and_san luis obispo.json,berkeley_and_santa ana.json,berkeley_and_santa barbara.json,berkeley_and_santa clarita.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,beverly hills_and_big bear lake.json,berkeley_and_big bear lake.json,berkeley_and_carlsbad.json,berkeley_and_huntington beach.json,berkeley_and_irvine.json,beverly hills_and_fresno.json,beverly hills_and_huntington beach.json,beverly hills_and_long beach.json,beverly hills_and_malibu.json,beverly hills_and_mammoth lakes.json,beverly hills_and_monterey.json,beverly hills_and_napa.json,beverly hills_and_oakland.json,beverly hills_and_sacramento.json,beverly hills_and_san bernardino.json,beverly hills_and_san diego.json,beverly hills_and_san francisco.json,beverly hills_and_san jose.json,beverly hills_and_san luis obispo.json,beverly hills_and_santa ana.json,beverly hills_and_santa barbara.json,beverly hills_and_stockton.json,beverly hills_and_temecula.json,big bear lake_and_long beach.json,big bear lake_and_los angeles.json,big bear lake_and_mammoth lakes.json,big bear lake_and_monterey.json,big bear lake_and_napa.json,big bear lake_and_newport beach.json,big bear lake_and_oakland.json,big bear lake_and_pasadena.json,big bear lake_and_pismo beach.json,big bear lake_and_sacramento.json,big bear lake_and_san jose.json,big bear lake_and_san luis obispo.json,big bear lake_and_santa ana.json,big bear lake_and_santa barbara.json,big bear lake_and_santa cruz.json,big bear lake_and_santa monica.json,carlsbad_and_fresno.json,carlsbad_and_huntington beach.json,carlsbad_and_irvine.json,carlsbad_and_long beach.json,carlsbad_and_malibu.json,carlsbad_and_monterey.json,carlsbad_and_napa.json,carlsbad_and_newport beach.json,carlsbad_and_pismo beach.json,carlsbad_and_riverside.json,carlsbad_and_san bernardino.json,carlsbad_and_san jose.json,carlsbad_and_santa barbara.json,carlsbad_and_santa cruz.json,carlsbad_and_santa monica.json,carlsbad_and_stockton.json,fremont_and_huntington beach.json,fremont_and_irvine.json,fremont_and_long beach.json,fremont_and_los angeles.json,fremont_and_malibu.json,fremont_and_newport beach.json,fremont_and_pasadena.json,fremont_and_pismo beach.json,fremont_and_san diego.json,fremont_and_santa barbara.json,fremont_and_santa clarita.json,fremont_and_santa monica.json,fresno_and_huntington beach.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_los angeles.json,fresno_and_malibu.json,fresno_and_san bernardino.json,fresno_and_san diego.json,fresno_and_santa ana.json,fresno_and_santa barbara.json,fresno_and_santa monica.json,huntington beach_and_irvine.json,huntington beach_and_long beach.json,huntington beach_and_los angeles.json,huntington beach_and_monterey.json,huntington beach_and_napa.json,huntington beach_and_newport beach.json,huntington beach_and_oakland.json,huntington beach_and_pasadena.json,huntington beach_and_pismo beach.json,huntington beach_and_sacramento.json,huntington beach_and_san bernardino.json,huntington beach_and_san diego.json,huntington beach_and_san francisco.json,huntington beach_and_san luis obispo.json,huntington beach_and_santa ana.json,huntington beach_and_santa barbara.json,huntington beach_and_santa clarita.json,huntington beach_and_santa cruz.json,huntington beach_and_santa monica.json,huntington beach_and_sausalito.json,huntington beach_and_stockton.json,huntington beach_and_temecula.json,irvine_and_long beach.json,irvine_and_los angeles.json,irvine_and_malibu.json,irvine_and_mammoth lakes.json,irvine_and_monterey.json,irvine_and_napa.json,irvine_and_oakland.json,irvine_and_pismo beach.json,irvine_and_sacramento.json,irvine_and_san bernardino.json,irvine_and_san diego.json,irvine_and_san jose.json,irvine_and_san luis obispo.json,irvine_and_santa barbara.json,irvine_and_santa clarita.json,irvine_and_santa cruz.json,irvine_and_santa monica.json,irvine_and_sausalito.json,carlsbad_and_los angeles.json,carlsbad_and_san luis obispo.json,huntington beach_and_malibu.json,huntington beach_and_san jose.json,irvine_and_pasadena.json,irvine_and_temecula.json,long beach_and_napa.json,long beach_and_newport beach.json,long beach_and_oakland.json,long beach_and_pasadena.json,long beach_and_pismo beach.json,long beach_and_riverside.json,long beach_and_sacramento.json,long beach_and_san bernardino.json,long beach_and_san diego.json,long beach_and_san francisco.json,long beach_and_san jose.json,long beach_and_san luis obispo.json,long beach_and_santa ana.json,long beach_and_santa clarita.json,long beach_and_santa cruz.json,long beach_and_santa monica.json,long beach_and_sausalito.json,long beach_and_stockton.json,long beach_and_temecula.json,los angeles_and_malibu.json,los angeles_and_mammoth lakes.json,los angeles_and_monterey.json,los angeles_and_napa.json,long beach_and_los angeles.json,long beach_and_malibu.json,long beach_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_pismo beach.json,los angeles_and_riverside.json,los angeles_and_sacramento.json,los angeles_and_san bernardino.json,los angeles_and_san diego.json,los angeles_and_san francisco.json,los angeles_and_san jose.json,los angeles_and_santa ana.json,los angeles_and_santa barbara.json,los angeles_and_sausalito.json,los angeles_and_stockton.json,los angeles_and_temecula.json,malibu_and_napa.json,malibu_and_newport beach.json,malibu_and_oakland.json,malibu_and_pasadena.json,malibu_and_pismo beach.json,malibu_and_riverside.json,malibu_and_sacramento.json,malibu_and_san diego.json,malibu_and_san francisco.json,malibu_and_san jose.json,malibu_and_san luis obispo.json,malibu_and_santa ana.json,malibu_and_santa barbara.json,malibu_and_santa cruz.json,malibu_and_santa monica.json,malibu_and_sausalito.json,malibu_and_stockton.json,mammoth lakes_and_pasadena.json,mammoth lakes_and_san diego.json,mammoth lakes_and_santa barbara.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_santa monica.json,monterey_and_pasadena.json,monterey_and_riverside.json,monterey_and_san diego.json,monterey_and_santa ana.json,monterey_and_santa barbara.json,monterey_and_santa clarita.json,monterey_and_temecula.json,napa_and_newport beach.json,napa_and_pasadena.json,napa_and_pismo beach.json,napa_and_san bernardino.json,napa_and_san diego.json,napa_and_san luis obispo.json,napa_and_santa ana.json,napa_and_santa barbara.json,napa_and_santa clarita.json,napa_and_santa monica.json,long beach_and_monterey.json,long beach_and_santa barbara.json,los angeles_and_newport beach.json,los angeles_and_santa cruz.json,malibu_and_monterey.json,malibu_and_santa clarita.json,monterey_and_newport beach.json,monterey_and_santa monica.json,newport beach_and_oakland.json,newport beach_and_pasadena.json,newport beach_and_sacramento.json,newport beach_and_san bernardino.json,newport beach_and_san diego.json,newport beach_and_san francisco.json,newport beach_and_san jose.json,newport beach_and_san luis obispo.json,newport beach_and_santa ana.json,newport beach_and_santa barbara.json,newport beach_and_santa clarita.json,newport beach_and_santa cruz.json,newport beach_and_santa monica.json,newport beach_and_stockton.json,newport beach_and_temecula.json,oakland_and_pasadena.json,oakland_and_riverside.json,oakland_and_san bernardino.json,oakland_and_san luis obispo.json,oakland_and_santa ana.json,oakland_and_santa barbara.json,oakland_and_santa clarita.json,oakland_and_santa monica.json,pasadena_and_pismo beach.json,pasadena_and_riverside.json,pasadena_and_sacramento.json,pasadena_and_san diego.json,pasadena_and_san francisco.json,pasadena_and_san jose.json,pasadena_and_san luis obispo.json,pasadena_and_santa ana.json,pasadena_and_santa barbara.json,pasadena_and_santa cruz.json,pasadena_and_stockton.json,pismo beach_and_riverside.json,pismo beach_and_sacramento.json,pismo beach_and_san bernardino.json,pismo beach_and_san diego.json,pismo beach_and_santa ana.json,pismo beach_and_santa clarita.json,pismo beach_and_santa monica.json,pismo beach_and_sausalito.json,pismo beach_and_stockton.json,riverside_and_sacramento.json,riverside_and_san diego.json,riverside_and_san francisco.json,riverside_and_san jose.json,riverside_and_san luis obispo.json,riverside_and_santa barbara.json,riverside_and_santa clarita.json,riverside_and_santa cruz.json,sacramento_and_san luis obispo.json,sacramento_and_santa ana.json,sacramento_and_santa barbara.json,sacramento_and_santa clarita.json,sacramento_and_santa monica.json,sacramento_and_temecula.json,san bernardino_and_san diego.json,san bernardino_and_san francisco.json,san bernardino_and_san jose.json,san bernardino_and_san luis obispo.json,san bernardino_and_santa barbara.json,san bernardino_and_santa clarita.json,san bernardino_and_santa cruz.json,san bernardino_and_santa monica.json,san diego_and_san jose.json,san diego_and_san luis obispo.json,san diego_and_santa barbara.json,san diego_and_santa clarita.json,san diego_and_santa cruz.json,san diego_and_santa monica.json,san diego_and_sausalito.json,san diego_and_stockton.json,san francisco_and_santa ana.json,san francisco_and_santa barbara.json,san francisco_and_santa clarita.json,san francisco_and_santa monica.json,san francisco_and_temecula.json,san jose_and_santa ana.json,san jose_and_santa barbara.json,sacramento_and_san diego.json,newport beach_and_pismo beach.json,newport beach_and_sausalito.json,oakland_and_pismo beach.json,oakland_and_temecula.json,san jose_and_santa monica.json,santa ana_and_santa clarita.json,santa clarita_and_sausalito.json,san jose_and_temecula.json,san luis obispo_and_santa ana.json,san luis obispo_and_santa clarita.json,san luis obispo_and_santa monica.json,san luis obispo_and_sausalito.json,san luis obispo_and_temecula.json,santa ana_and_santa barbara.json,santa ana_and_santa monica.json,santa ana_and_sausalito.json,santa ana_and_stockton.json,santa ana_and_temecula.json,santa barbara_and_santa clarita.json,santa barbara_and_santa cruz.json,santa barbara_and_santa monica.json,santa barbara_and_sausalito.json,santa barbara_and_stockton.json,santa barbara_and_temecula.json,santa clarita_and_santa cruz.json,santa clarita_and_stockton.json,santa clarita_and_temecula.json,santa cruz_and_santa monica.json,santa cruz_and_temecula.json,santa monica_and_sausalito.json,santa monica_and_stockton.json,santa monica_and_temecula.json,sausalito_and_temecula.json,stockton_and_temecula.json","-5FKNViujeM,wp0mlI1rD6Q,TGCqGKggTUg"
sausalito route,administrative,4,"Sausalito, Marin County, California, United States of America",-122.4854693,37.8590272,4,"bakersfield_and_sausalito.json,fremont_and_sausalito.json,newport beach_and_sausalito.json,santa barbara_and_sausalito.json","HK63bAg7i54,OiKZ-UK_ERE,Moli9KqVWso"
palatino,residential,1,"Palatino Street, Mission San Jose District, Fremont, Alameda County, California, 94539, United States of America",-121.9429877,37.5530006,1,berkeley_and_san luis obispo.json,"bZtPC-F3XeA,KnRhKpB0Zho,7tyjxPguRqU"
surf city huntington beach,bicycle,1,"Surf City Cyclery, Edinger Avenue, Huntington Beach, Orange County, California, 92647, United States of America",-117.998809,33.729323,1,huntington beach_and_los angeles.json,"0IZA7pocJiA,Nx4TGkMqA-U,3dzpL86XOdg"
cascades park,park,1,"Cascades Park, El Portal Place, Monterey Park, Los Angeles County, California, 91754, United States of America",-118.136887379392,34.05444325,1,beverly hills_and_monterey.json,"EKPAsTxq3xw,PYFFB3OV57A,eOWv-9OHX5A"
californie,residential,1,"California, Woodstock, Alameda, Alameda County, California, 94501, United States of America",-122.2902806,37.786376,1,san francisco_and_santa clarita.json,"cHFku51ddSQ,RZc39OzRE3I,piBNguFMPRc"
owens river,river,6,"Owens River, Inyo County, California, United States of America",-118.3819013,37.4100005,69,"anaheim_and_berkeley.json,anaheim_and_fresno.json,anaheim_and_mammoth lakes.json,anaheim_and_sacramento.json,anaheim_and_san francisco.json,anaheim_and_san jose.json,avalon_and_mammoth lakes.json,bakersfield_and_mammoth lakes.json,bakersfield_and_oakland.json,bakersfield_and_sacramento.json,bakersfield_and_san diego.json,bakersfield_and_san jose.json,bakersfield_and_temecula.json,berkeley_and_los angeles.json,berkeley_and_santa monica.json,berkeley_and_temecula.json,berkeley_and_fresno.json,beverly hills_and_mammoth lakes.json,beverly hills_and_san jose.json,big bear lake_and_mammoth lakes.json,carlsbad_and_fresno.json,carlsbad_and_mammoth lakes.json,carlsbad_and_oakland.json,carlsbad_and_pismo beach.json,carlsbad_and_sacramento.json,carlsbad_and_santa cruz.json,fremont_and_mammoth lakes.json,fremont_and_san bernardino.json,fresno_and_irvine.json,fresno_and_long beach.json,fresno_and_malibu.json,fresno_and_oakland.json,fresno_and_pasadena.json,fresno_and_sacramento.json,fresno_and_san diego.json,fresno_and_santa monica.json,fresno_and_temecula.json,irvine_and_mammoth lakes.json,irvine_and_oakland.json,irvine_and_sacramento.json,irvine_and_san jose.json,los angeles_and_mammoth lakes.json,los angeles_and_oakland.json,los angeles_and_sacramento.json,los angeles_and_san jose.json,mammoth lakes_and_oakland.json,mammoth lakes_and_pasadena.json,malibu_and_mammoth lakes.json,mammoth lakes_and_riverside.json,mammoth lakes_and_sacramento.json,mammoth lakes_and_san bernardino.json,mammoth lakes_and_santa ana.json,mammoth lakes_and_santa clarita.json,mammoth lakes_and_stockton.json,mammoth lakes_and_temecula.json,mammoth lakes_and_sausalito.json,monterey_and_santa monica.json,oakland_and_pasadena.json,oakland_and_san diego.json,oakland_and_santa clarita.json,oakland_and_santa monica.json,pasadena_and_sacramento.json,sacramento_and_santa clarita.json,sacramento_and_santa monica.json,san diego_and_san jose.json,san francisco_and_santa clarita.json,sacramento_and_san diego.json,san jose_and_temecula.json,santa monica_and_sausalito.json","qB8Ysv5vUG0,5A43xH5dR7k,PLOnIT4IjxQ"
los angeles ' union station,station,1,"Los Angeles Union Station, LA Union Station Underground Walkway, Naud Junction, Little Tokyo Historic District, LA, Los Angeles County, California, 90012, United States of America",-118.2342858,34.0558624,2,"los angeles_and_oakland.json,los angeles_and_san francisco.json","yV8NfFs4ZOA,-7Sj-QRvXOo,thFcefd4NUk"
border field state park,park,1,"Border Field State Park, Sunset Trail, South San Diego, San Diego, San Diego County, California, 92154, United States of America",-117.096731655882,32.5563803,1,san diego_and_temecula.json,"fajhThwJqfE,kgyHlmQ4Q-I,jjI9GrvfHzE"
friars road,trunk,1,"Friars Road, San Diego, San Diego County, California, 92108, United States of America",-117.1007409,32.7904274,1,avalon_and_fremont.json,"ucsR91Dgf58,Gu0yQZOgfkg,LsttWDLa654"
kings canyon park,residential,1,"Kings Canyon, Park Lane, Walnut, Irvine, Orange County, California, 92606, United States of America",-117.8005527,33.7062754,2,"fresno_and_san diego.json,san bernardino_and_san diego.json","5_74OlvTNY4,zHS2Fqj3gKE,yxuL5CHbHXA"
fort macarthur,military,1,"Los Angeles Air Force Base (Fort Macarthur Housing Area), San Pedro, LA, Los Angeles County, California, 90734, United States of America",-118.286326432723,33.7174096,1,beverly hills_and_monterey.json,"0vVyZ4MMCDA,hVYaT8U36hM,cwzbvNwpHfY"
newport coast drive,secondary,2,"Newport Coast Drive, Corona del Mar, Newport Beach, Orange County, California, 92657, United States of America",-117.8402485,33.5836643,8,"anaheim_and_huntington beach.json,anaheim_and_newport beach.json,big bear lake_and_santa ana.json,carlsbad_and_newport beach.json,huntington beach_and_irvine.json,huntington beach_and_temecula.json,newport beach_and_santa ana.json,newport beach_and_sausalito.json","DwUJ4uG6M9U,rpOhjji5oeU,GoTCS4ITnyU"
montara,administrative,2,"Montara, The Cave, Montara, San Mateo County, California, 94039, United States of America",-122.493540904638,37.5494205,2,"napa_and_newport beach.json,riverside_and_san francisco.json","2s02qPFXyDE,haTAdQt3FQk,wsp6HUBubKk"
moro rock road,peak,1,"Moro Rock, Tulare County, California, United States of America",-118.7655024,36.5442378,6,"anaheim_and_napa.json,bakersfield_and_san francisco.json,monterey_and_temecula.json,san diego_and_sausalito.json,san francisco_and_temecula.json,san jose_and_temecula.json","83xCL7kqPuc,FJZttoB41bg,-clTrjznIIw"
