"subject","label","comment","abstract"
"http://dbpedia.org/resource/Big_Pine_Mountain","Big Pine Mountain","Big Pine Mountain is a mountain located in the San Rafael Mountains of the California Transverse Ranges. High enough to receive snowfall during the winter,The summit, at 6820+ feet (2,073+ m), is the highest point in the San Rafael Mountains, the Dick Smith Wilderness, and Santa Barbara County.","Big Pine Mountain is a mountain located in the San Rafael Mountains of the California Transverse Ranges. High enough to receive snowfall during the winter, The summit, at 6820+ feet (2,073+ m), is the highest point in the San Rafael Mountains, the Dick Smith Wilderness, and Santa Barbara County."
"http://dbpedia.org/resource/Castle_Peak_(California)","Castle Peak (California)","Castle Peak is a mountain in California's Sierra Nevada near I-80, Donner Pass, and the Nevada border. It is in the Tahoe National Forest not far off the Pacific Crest Trail, and adjacent to Castle Pass. It was originally named Mount Stanford by the Whitney Survey of 1860-74.Castle Peak takes it name from its conical shape.","Castle Peak is a mountain in California's Sierra Nevada near I-80, Donner Pass, and the Nevada border. It is in the Tahoe National Forest not far off the Pacific Crest Trail, and adjacent to Castle Pass. It was originally named Mount Stanford by the Whitney Survey of 1860-74. Castle Peak takes it name from its conical shape."
"http://dbpedia.org/resource/Cowles_Mountain","Cowles Mountain","Cowles Mountain (pronounced coals) is a prominent mountain located in the San Carlos neighborhood, within the City of San Diego, San Diego County, California. The 1,593-foot (486 m) summit is the highest point of the city of San Diego.It is protected within Mission Trails Regional Park. While many people pronounce ""Cowles"" to rhyme with ""towels,"" the pronunciation of the name should be like ""Coals"" as this is how George Cowles's family was known.","Cowles Mountain (pronounced coals) is a prominent mountain located in the San Carlos neighborhood, within the City of San Diego, San Diego County, California. The 1,593-foot (486 m) summit is the highest point of the city of San Diego. It is protected within Mission Trails Regional Park. While many people pronounce ""Cowles"" to rhyme with ""towels,"" the pronunciation of the name should be like ""Coals"" as this is how George Cowles's family was known."
"http://dbpedia.org/resource/Loma_Prieta","Loma Prieta","Loma Prieta (from Spanish loma -hill, prieta -dark) is a 3,790 feet (1,160 m) Northern California mountain in the Santa Cruz Mountains. The peak is on private property about 11 miles (18 km) west of Morgan Hill in Santa Clara County. The dirt road to the summit is gated, but the tower maintainers generally do not mind hikers.The first official West Coast Messier Marathon was conducted from this site in March 1979.The 1989 epicenter of the Loma Prieta earthquake was near the mountain.","Loma Prieta (from Spanish loma -hill, prieta -dark) is a 3,790 feet (1,160 m) Northern California mountain in the Santa Cruz Mountains. The peak is on private property about 11 miles (18 km) west of Morgan Hill in Santa Clara County. The dirt road to the summit is gated, but the tower maintainers generally do not mind hikers. A rural area south and east of the summit is sometimes referred to as Casa Loma, named for an unpaved road through the area. The name is unofficial but its use is supported by the existence of a Casa Loma Volunteer Fire Department in the area. Loma Chiquita Road also serves this general area near the Santa Cruz County line. From 1976 through 1990 amateur astronomer Donald Machholz set up his telescope an average of 120 times a year on the south slope of this mountain to search for comets. From this site he discovered three new comets that bear his name, including Periodic Comet Machholz 1 96P/Machholz on May 12, 1986. The first official West Coast Messier Marathon was conducted from this site in March 1979. The 1989 epicenter of the Loma Prieta earthquake was near the mountain. The mountain was the longtime site for the transmitter tower of San Jose television station KNTV (from 1955 to 2005). It moved its transmitter to San Bruno Mountain in September 2005, after it became the Bay Area's NBC affiliate. Loma Prieta is the tallest peak in the Santa Cruz Mountains and as a result it is not uncommon to see snow on the mountain during the winter."
"http://dbpedia.org/resource/Montara_Mountain","Montara Mountain","Montara Mountain, positioned between the unincorporated community of Montara, California to the southwest and the city of Pacifica, California to the north, forms the northern spur of the Santa Cruz Mountains, a narrow mountain range running the length of the San Francisco Peninsula that separates San Francisco Bay from the Pacific Ocean. Its highest point rises to 1,898 feet (579 m) above sea level. An unpaved fire road, the North Peak Access Road, accessible from the Pedro Mountain Road in McNee Ranch State Park, provides access to the summit by hikers from the south. From the north, Montara Mountain Trail, Hazelnut Trail and Brooks Creek Trail provide access to the mountain with trailheads in San Pedro Valley County Park.","Montara Mountain, positioned between the unincorporated community of Montara, California to the southwest and the city of Pacifica, California to the north, forms the northern spur of the Santa Cruz Mountains, a narrow mountain range running the length of the San Francisco Peninsula that separates San Francisco Bay from the Pacific Ocean. Its highest point rises to 1,898 feet (579 m) above sea level. An unpaved fire road, the North Peak Access Road, accessible from the Pedro Mountain Road in McNee Ranch State Park, provides access to the summit by hikers from the south. From the north, Montara Mountain Trail, Hazelnut Trail and Brooks Creek Trail provide access to the mountain with trailheads in San Pedro Valley County Park. Due in part to its biologically isolated location near the end of a peninsula, the mountain has an extensive and unique biodiversity, especially on the serpentine soils of the lower slopes. A number of plant endangered species are found on this mountain, including Hickman's potentilla and San Mateo thornmint, Acanthomintha duttonii. The rare endemic manzanita Arctostaphylos montaraensis was named for this mountain. On occasions light snow has dusted the summit. On clear days the summit provides spectacular views of much of the San Francisco Bay Area. Denniston Creek, Arroyo de en Medio and San Pedro Creek rise on Montara Mountain. The steelhead population in San Pedro Creek is within the Central California Coast Steelhead distinct population segment and is listed at threatened (2011). Brooks Creek, a tributary of San Pedro Creek originates on the north face of the mountain and forms a tall thin waterfall, Brooks Falls, which is the tallest in San Mateo County at 207 feet. Historic Crossings of Montara Mountain include the Spanish Explorer Gaspar de Portolà in October 1769, traveling along the prehistoric Indian Trail which traverses the ridgeline between Willow Brook Estates towards Saddle Pass following the high ridgeline above Green Valley and winding down towards Martini Creek. Remnants of this trail remain visible today. During the Mexican Rancho era, a road known as Camino Pedro Cuesta also traversed Saddle Pass and connected the Sanchez Adobe in Rancho San Pedro in San Pedro Valley with Rancho Corral de Tierra Palomares in Montara. Following the Mexican–American War of 1848, this routing was known as ""Road Trail"" and was considered to be nearly impassable to wheeled vehicles. In 1879 this steep and rutted Road Trail crossing of Montara Mountain was replaced by the marginally improved road known as the Half Moon Bay - Colma Road, which included road grades of 24%. This road which routed closer to the ocean and Devil's Slide terminated in Shamrock Ranch and persisted until 1915."
"http://dbpedia.org/resource/Mount_Agassiz_(California)","Mount Agassiz (California)","Mount Agassiz, at 13,899 feet (4,236 m), is one of the twenty highest peaks of California. It is the northernmost, and easiest to climb, major summit of the Palisades.","Mount Agassiz, at 13,899 feet (4,236 m), is one of the twenty highest peaks of California. It is the northernmost, and easiest to climb, major summit of the Palisades."
"http://dbpedia.org/resource/Mount_Boardman","Mount Boardman","Mount Boardman is located in the Diablo Range in California. The summit is near a point where Santa Clara, Alameda, Stanislaus, and San Joaquin counties meet. It was named for W. F. Boardman, the Alameda County surveyor between 1865 and 1869.There is a higher peak to the north which is unofficially called Boardman North and has an elevation of 3,629 feet (1,106 m). This north peak, unnamed on topographic maps, is located on the Alameda – San Joaquin county line, and is the highest point in San Joaquin County. Some snow falls on both peaks during the winter.","Mount Boardman is located in the Diablo Range in California. The summit is near a point where Santa Clara, Alameda, Stanislaus, and San Joaquin counties meet. It was named for W. F. Boardman, the Alameda County surveyor between 1865 and 1869. There is a higher peak to the north which is unofficially called Boardman North and has an elevation of 3,629 feet (1,106 m). This north peak, unnamed on topographic maps, is located on the Alameda – San Joaquin county line, and is the highest point in San Joaquin County. Some snow falls on both peaks during the winter."
"http://dbpedia.org/resource/Mount_Hamilton_(California)","Mount Hamilton (California)","Mount Hamilton is a mountain in California's Diablo Range, in Santa Clara County, California. Mount Hamilton, at 4,216 feet (1,285 m) is a mountain overlooking Santa Clara Valley and is the site of Lick Observatory, the first permanently occupied mountain-top observatory. The other summits along its mile-long summit ridge are known by astronomy-related names.","Mount Hamilton is a mountain in California's Diablo Range, in Santa Clara County, California. Mount Hamilton, at 4,216 feet (1,285 m) is a mountain overlooking Santa Clara Valley and is the site of Lick Observatory, the first permanently occupied mountain-top observatory. The other summits along its mile-long summit ridge are known by astronomy-related names. The highest Copernicus Peak at 4363+ feet (1330+ m) is named for Nicolaus Copernicus. Kepler Peak, named for Johannes Kepler, and 4,213-foot (1,284 m) Observatory Peak follow.[citation needed] The latter was more than 30 feet (9.1 m) taller before it was leveled during the construction of the observatory in the 1880s. The asteroid 452 Hamiltonia, discovered in 1899, is named after the mountain. Golden eagle nesting sites are found on the slopes of Mount Hamilton. On clear days, the Santa Cruz Mountains, Monterey Bay, the Monterey Peninsula, and even Yosemite National Park are visible from the summit of the mountain."
"http://dbpedia.org/resource/Mount_Harwood","Mount Harwood","Mount Harwood is the first summit east of Mount San Antonio. The United States Geological Survey recognized the name to honor California educator and conservationist Aurelia Squire Harwood in 1965. Prior to this, the peak now known as Thunder Mountain was also referred to as Mount Harwood. Mount Harwood is located on the East side of the San Gabriel Mountains in the Angeles National Forest near the San Bernardino-Los Angeles county border. In this area of the San Gabriel Mountains the peaks are the highest. Because of the elevation Mount Harwood turns out to be ranked the 4th highest peak in the San Gabriel mountains after Dawson Peak, Mount San Antonio or ""Old Baldy"" being the highest at 10,064 feet (3,068 m). The only way for hikers or tourists to access Mount Harwood is to take Mt. Bald","Mount Harwood is the first summit east of Mount San Antonio. The United States Geological Survey recognized the name to honor California educator and conservationist Aurelia Squire Harwood in 1965. Prior to this, the peak now known as Thunder Mountain was also referred to as Mount Harwood. Mount Harwood is located on the East side of the San Gabriel Mountains in the Angeles National Forest near the San Bernardino-Los Angeles county border. In this area of the San Gabriel Mountains the peaks are the highest. Because of the elevation Mount Harwood turns out to be ranked the 4th highest peak in the San Gabriel mountains after Dawson Peak, Mount San Antonio or ""Old Baldy"" being the highest at 10,064 feet (3,068 m). The only way for hikers or tourists to access Mount Harwood is to take Mt. Baldy Road off I-210. A National Forest Adventure pass/ National Park access pass must be displayed on a vehicle to access Mount Harwood."
"http://dbpedia.org/resource/Mount_Tehama","Mount Tehama","Mount Tehama (also called Brokeoff Volcano or Brokeoff Mountain) is an eroded andesitic stratovolcano in the Cascade Volcanic Arc and the Cascade Range in Northern California. Part of the Lassen volcanic center, its highest remaining remnant, Brokeoff Mountain, is itself the second highest peak in Lassen Volcanic National Park and connects to the park's highest point, Lassen Peak. Located on the border of Tehama County and Shasta County, Tehama's peak is the highest point in the former. The hikers that summit this mountain each year are treated to ""exceptional"" views of Lassen Peak, the Central Valley of California, and many of the park's other features. On clear days, Mount Shasta can also be seen in the distance.","Mount Tehama (also called Brokeoff Volcano or Brokeoff Mountain) is an eroded andesitic stratovolcano in the Cascade Volcanic Arc and the Cascade Range in Northern California. Part of the Lassen volcanic center, its highest remaining remnant, Brokeoff Mountain, is itself the second highest peak in Lassen Volcanic National Park and connects to the park's highest point, Lassen Peak. Located on the border of Tehama County and Shasta County, Tehama's peak is the highest point in the former. The hikers that summit this mountain each year are treated to ""exceptional"" views of Lassen Peak, the Central Valley of California, and many of the park's other features. On clear days, Mount Shasta can also be seen in the distance. Tehama started life some 600,000 years ago. At its peak activity, it reached approximately 3,350 meters (11,000 ft) high, with a basal diameter of approximately 12 kilometers. Volcanic activity then declined 400,000 years ago, with other volcanic lava domes forming at the edges of Mount Tehama later on, the largest and best known of which is Lassen Peak. A combination of continued hydrothermal activity and erosion, particularly by glaciers during ice ages, removed the central cone of the volcano, leaving a large caldera, the northern edge of which can still be seen. Other remnants of Mount Tehama include Mount Conard, Pilot Pinnacle, Mount Diller, and Diamond Peak."
"http://dbpedia.org/resource/Mount_Thayer","Mount Thayer","Mount Thayer is a mountain in the Santa Cruz mountain range located in Santa Clara County, California. The summit is in a section of the abandoned Almaden Air Force Station, about 1 mile west of Mount Umunhum. The elevation of the summit is at 3,479 feet (1,060 m) feet. An old derelict building, surrounded by telephone poles, is located on the summit. Mount Thayer, along with the surrounding property is off limits to the public.","Mount Thayer is a mountain in the Santa Cruz mountain range located in Santa Clara County, California. The summit is in a section of the abandoned Almaden Air Force Station, about 1 mile west of Mount Umunhum. The elevation of the summit is at 3,479 feet (1,060 m) feet. An old derelict building, surrounded by telephone poles, is located on the summit. Mount Thayer, along with the surrounding property is off limits to the public."
"http://dbpedia.org/resource/San_Jacinto_Peak","San Jacinto Peak","San Jacinto Peak is the highest peak of the San Jacinto Mountains, and of Riverside County, California. It lies within Mount San Jacinto State Park. Naturalist John Muir wrote of San Jacinto Peak, ""The view from San Jacinto is the most sublime spectacle to be found anywhere on this earth!""Known for its spectacular north escarpment, the peak rises 10,000 feet (3,000 m) above San Gorgonio Pass. It plays host to the famous Cactus to Clouds Trail.","San Jacinto Peak is the highest peak of the San Jacinto Mountains, and of Riverside County, California. It lies within Mount San Jacinto State Park. Naturalist John Muir wrote of San Jacinto Peak, ""The view from San Jacinto is the most sublime spectacle to be found anywhere on this earth!"" San Jacinto Peak is one of the most topographically prominent peaks in the United States. It is ranked sixth among peaks in the 48 contiguous states. According to John W. Robinson and Bruce D. Risher, authors of The San Jacintos, ""No Southern California hiker worth his salt would miss climbing 'San Jack' at least once."" Known for its spectacular north escarpment, the peak rises 10,000 feet (3,000 m) above San Gorgonio Pass. It plays host to the famous Cactus to Clouds Trail."
"http://dbpedia.org/resource/White_Mountain_Peak","White Mountain Peak","White Mountain Peak (or simply White Mountain), at 14,252-foot (4344.0 m), is the highest peak in the White Mountains of California, the highest peak in Mono County, and the third highest peak in the state after Mount Whitney and Mount Williamson. It is the fourteenth most topographically prominent peak in the contiguous United States.","White Mountain Peak (or simply White Mountain), at 14,252-foot (4344.0 m), is the highest peak in the White Mountains of California, the highest peak in Mono County, and the third highest peak in the state after Mount Whitney and Mount Williamson. It is the fourteenth most topographically prominent peak in the contiguous United States."
"http://dbpedia.org/resource/Black_Butte_(Glenn_County,_California)","Black Butte (Glenn County, California)","Black Butte is a mountain butte located in the Northern Coast Ranges of California south of Mendocino Pass. It rises to an elevation of 7,455 feet (2,272 m) north of the Black Butte River.The mountain on the Mendocino National Forest is the highest point in county of Glenn County. In spite of the difference in elevation between the river valley at 2,800 feet (850 m) and Black Butte, the summit's prominence is moderate due the neighboring 6,500-foot (1,980 m) Plaskett Meadows. The high elevation of the mountain and plateau bring heavy winter snowfall and a low average annual temperature.","Black Butte is a mountain butte located in the Northern Coast Ranges of California south of Mendocino Pass. It rises to an elevation of 7,455 feet (2,272 m) north of the Black Butte River. The mountain on the Mendocino National Forest is the highest point in county of Glenn County. In spite of the difference in elevation between the river valley at 2,800 feet (850 m) and Black Butte, the summit's prominence is moderate due the neighboring 6,500-foot (1,980 m) Plaskett Meadows. The high elevation of the mountain and plateau bring heavy winter snowfall and a low average annual temperature. US Forest Highway 7, a dirt road connection between the eastern and western segments of State Route 162 passes to the north of Black Butte. However, this route is closed in winter due to heavy snowfall."
"http://dbpedia.org/resource/Black_Butte_(Siskiyou_County,_California)","Black Butte (Siskiyou County, California)","Black Butte is a cluster of overlapping dacite lava domes in a butte,a parasitic satellite cone of Mount Shasta. It is located directly adjacent to Interstate 5 at milepost 742 between the city of Mount Shasta and Weed, California. The highway crosses a 3,912 ft (1,192 m) pass, Black Butte Summit, at the western base of the lava domes. The lava domes were extruded at the foot of the cone of Shastina following the period of its major eruptions about 9,000–10,000 years ago.","Black Butte is a cluster of overlapping dacite lava domes in a butte,a parasitic satellite cone of Mount Shasta. It is located directly adjacent to Interstate 5 at milepost 742 between the city of Mount Shasta and Weed, California. The highway crosses a 3,912 ft (1,192 m) pass, Black Butte Summit, at the western base of the lava domes. The lava domes were extruded at the foot of the cone of Shastina following the period of its major eruptions about 9,000–10,000 years ago. A United States Forest Service fire lookout tower was built on the summit in the 1930s, but destroyed during the Columbus Day Storm of 1962. A new lookout was built in 1963 and operated until 1973. The building was moved by helicopter to a new location in 1975 and only the concrete foundation remains today. A 2.5-mile (4.0 km) long trail leads to the summit from a trailhead accessible by dirt roads off the Everitt Memorial Highway. The summit boasts an outstanding view of the southwest side of Shasta and Shastina, and on clear days Mount McLoughlin is easily visible 70 miles (113 km) to the north in Oregon."
"http://dbpedia.org/resource/Figueroa_Mountain","Figueroa Mountain","Figueroa Mountain is a summit in Santa Barbara County in the U.S. state of California. It is in the San Rafael Mountains, part of the Transverse Ranges group of ranges. The mountain is located in Los Padres National Forest.Figueroa Mountain was named for a member of the well-known southern California family, the most eminent of whom was José Figueroa, governor of Alta California in 1833-35.","Figueroa Mountain is a summit in Santa Barbara County in the U.S. state of California. It is in the San Rafael Mountains, part of the Transverse Ranges group of ranges. The mountain is located in Los Padres National Forest. Figueroa Mountain was named for a member of the well-known southern California family, the most eminent of whom was José Figueroa, governor of Alta California in 1833-35. The Figueroa Mountain Recreation Area has excellent spring wildflower displays after wet winters. Late March brings out the early blooming specimens such as purple shooting stars (Dodecatheon clevelandii ssp. clevelandii). Later arrivals on the mountain include chocolate lilies (Fritillaria biflora), and the scarlet Indian paintbrush (Castilleja spp). The open grassland areas support a profusion of annual species including goldfields (Lasthenia spp.), sky lupine (Lupinus nanus), and California poppy (Eschscholzia californica). Other favorites include pitcher sage (Salvia spathacea) and blue dicks (Dichelostemma capitatum). The plant community here is an inland central oak woodland dominated by valley oak (Quercus lobata), blue oak (Quercus douglasii), interior live oak (Quercus wislizenii), and gray pine (Pinus sabiniana). The companion shrub species are manzanita (Arctostaphylos spp.), coffeeberry and redberry (Rhamnus spp.) and gooseberry and currants (Ribes spp.)."
"http://dbpedia.org/resource/Jesse_Morrow_Mountain","Jesse Morrow Mountain","Jesse Morrow Mountain is located in Fresno County, California. In December 2012, construction company Cemex agreed not to pursue mining operations which would turn much of the mountain into gravel for building projects.","Jesse Morrow Mountain is located in Fresno County, California. In December 2012, construction company Cemex agreed not to pursue mining operations which would turn much of the mountain into gravel for building projects."
"http://dbpedia.org/resource/McConnell_Peak","McConnell Peak","McConnell Peak is a mountain in the Sierra Nevada mountain range at the north end of the Crystal Mountains (California), to the west of Lake Tahoe. It is located in the Desolation Wilderness in El Dorado County, California.","McConnell Peak is a mountain in the Sierra Nevada mountain range at the north end of the Crystal Mountains (California), to the west of Lake Tahoe. It is located in the Desolation Wilderness in El Dorado County, California."
"http://dbpedia.org/resource/Mount_Russell_(California)","Mount Russell (California)","Mount Russell is a peak in the Sierra Nevada mountain range in the U.S. state of California, about 0.8 miles (1.3 km) north of Mount Whitney. It rises to an elevation of 14,094 feet (4,296 m) and is the seventh highest peak in the state.","Mount Russell is a peak in the Sierra Nevada mountain range in the U.S. state of California, about 0.8 miles (1.3 km) north of Mount Whitney. It rises to an elevation of 14,094 feet (4,296 m) and is the seventh highest peak in the state."
"http://dbpedia.org/resource/Mount_Starr_King_(California)","Mount Starr King (California)","Mount Starr King is a symmetrical granite dome in Yosemite National Park, whose highest point is 9,096 feet (2,772 m) above sea level.Climbing Starr King's dome requires technical skills or equipment, and the easiest routes are rated low class 5 in the Yosemite Decimal System.It was named for Thomas Starr King, a Unitarian preacher and political activist. It has historically been known by various names including Kings Peak, See-wah-lam, South Dome, and Tis-sa-ack.","Mount Starr King is a symmetrical granite dome in Yosemite National Park, whose highest point is 9,096 feet (2,772 m) above sea level. Climbing Starr King's dome requires technical skills or equipment, and the easiest routes are rated low class 5 in the Yosemite Decimal System. It was named for Thomas Starr King, a Unitarian preacher and political activist. It has historically been known by various names including Kings Peak, See-wah-lam, South Dome, and Tis-sa-ack."
"http://dbpedia.org/resource/Sonoma_Mountain","Sonoma Mountain","Sonoma Mountain is a prominent landform within the Sonoma Mountains of southern Sonoma County, California. At elevation of 2,463 ft (751 m), Sonoma Mountain offers expansive views of the Pacific Ocean to the west and the Sonoma Valley to the east. In fact, the viticultural area extends in isolated patches up the eastern slopes of Sonoma Mountain to almost 1,700 feet (520 m) in elevation.","Sonoma Mountain is a prominent landform within the Sonoma Mountains of southern Sonoma County, California. At elevation of 2,463 ft (751 m), Sonoma Mountain offers expansive views of the Pacific Ocean to the west and the Sonoma Valley to the east. In fact, the viticultural area extends in isolated patches up the eastern slopes of Sonoma Mountain to almost 1,700 feet (520 m) in elevation. The eastern and northern slopes are protected from afternoon heat and hence are more densely forested in oak woodlands, abetted by the well drained nutrient rich soils. The western and southern slopes, on the other hand, are drier and warmer, leading to fewer dense woodlands and more chaparral, grassland and oak savannah."
"http://dbpedia.org/resource/The_Needles_(Sequoia_National_Forest)","The Needles (Sequoia National Forest)","The Needles are a series of massive granite rock formations rising up from the North Fork of the Kern River near its junction with the Little Kern River. The Needles Lookout is located 2.5 miles off the Western Divide Highway (State Route 190) 10 miles north of Mountain Road 50. Johnsondale, California is the nearest town, with the Camp Whitsett, BSA camp around 4 miles from Johnsondale. On July 28, 2011, the Needles lookout, constructed in 1937-1938 by the Civilian Conservation Corps, was destroyed in a structure fire. The lookout tower stood atop the rock formation at 8,245 feet.","The Needles are a series of massive granite rock formations rising up from the North Fork of the Kern River near its junction with the Little Kern River. The Needles Lookout is located 2.5 miles off the Western Divide Highway (State Route 190) 10 miles north of Mountain Road 50. Johnsondale, California is the nearest town, with the Camp Whitsett, BSA camp around 4 miles from Johnsondale. On July 28, 2011, the Needles lookout, constructed in 1937-1938 by the Civilian Conservation Corps, was destroyed in a structure fire. The lookout tower stood atop the rock formation at 8,245 feet."
"http://dbpedia.org/resource/Angora_Peak","Angora Peak","Angora Peak is a summit in the Sierra Nevada south of Lake Tahoe in El Dorado County, California. The summit marks a point on the eastern boundary of the Desolation Wilderness and is in the Eldorado National Forest.","Angora Peak is a summit in the Sierra Nevada south of Lake Tahoe in El Dorado County, California. The summit marks a point on the eastern boundary of the Desolation Wilderness and is in the Eldorado National Forest."
"http://dbpedia.org/resource/Cerro_Noroeste","Cerro Noroeste","Cerro Noroeste is a mountain located in Southern California's Kern County, a mile north of the Ventura County border. It is located a few miles southwest of the community of Pine Mountain Club, at an elevation of 8283 feet (2525+ m). The mountain is located in the Los Padres National Forest. It is surrounded by the Chumash Wilderness to the south and west, though the peak itself is not actually within the wilderness (since it is approached by a paved, public-access roadway).and a radio tower.","Cerro Noroeste is a mountain located in Southern California's Kern County, a mile north of the Ventura County border. It is located a few miles southwest of the community of Pine Mountain Club, at an elevation of 8283 feet (2525+ m). The mountain is located in the Los Padres National Forest. It is surrounded by the Chumash Wilderness to the south and west, though the peak itself is not actually within the wilderness (since it is approached by a paved, public-access roadway). The name Cerro Noroeste means 'northwest mountain'. It was formerly known as Mount Abel in honor of former Kern County supervisor Stanley Abel. The summit can be reached by taking Cerro Noroeste Road, Forest Route 9N27. The road is closed every winter after the first or second snow. It usually is reopened in May though there can still be substantial snow from heavy winters. Located near the summit are Campo Alto campground and a radio tower."
"http://dbpedia.org/resource/Grouse_Mountain_(California)","Grouse Mountain (California)","Grouse Mountain is located on the border of Kern County and Ventura County a few miles south southwest of the community of Pine Mountain Club at an elevation of 8,586 feet (2,617 m). The summit is in Kern County. The mountain is in the Chumash Wilderness which is administered by the Los Padres National Forest.","Grouse Mountain is located on the border of Kern County and Ventura County a few miles south southwest of the community of Pine Mountain Club at an elevation of 8,586 feet (2,617 m). The summit is in Kern County. The mountain is in the Chumash Wilderness which is administered by the Los Padres National Forest."
"http://dbpedia.org/resource/Phipps_Peak","Phipps Peak","Phipps Peak is a mountain in the Sierra Nevada mountain range to the west of Lake Tahoe within the Desolation Wilderness in El Dorado County, California.","Phipps Peak is a mountain in the Sierra Nevada mountain range to the west of Lake Tahoe within the Desolation Wilderness in El Dorado County, California."
"http://dbpedia.org/resource/Red_Peak","Red Peak","Red Peak is a mountain in the Sierra Nevada mountain range at the north end of the Crystal Range, to the east of Lake Tahoe. It is located in the Desolation Wilderness in El Dorado County, California.","Red Peak is a mountain in the Sierra Nevada mountain range at the north end of the Crystal Range, to the east of Lake Tahoe. It is located in the Desolation Wilderness in El Dorado County, California."
"http://dbpedia.org/resource/Sand_Rock_Peak_(California)","Sand Rock Peak (California)","Sand Rock Peak is a mountain that overlooks Newhall and the rest of Santa Clarita Valley to the northeast. The summit is at an elevation of 2,511 feet (765 m).Sand Rock Peak is part of the Santa Susana Mountains. Oat Mountain, a higher mountain, is south of Sand Rock Peak, and can be seen from there.","Sand Rock Peak is a mountain that overlooks Newhall and the rest of Santa Clarita Valley to the northeast. The summit is at an elevation of 2,511 feet (765 m). Sand Rock Peak is part of the Santa Susana Mountains. Oat Mountain, a higher mountain, is south of Sand Rock Peak, and can be seen from there."
"http://dbpedia.org/resource/Talking_Mountain","Talking Mountain","Talking Mountain in El Dorado County, California is a peak in the Sierra Nevada located on the high ridge that extends eastward from the summit of Ralston Peak in the Eldorado National Forest. It is south of Lake Tahoe, south of Echo Lake and marks the border of the Desolation Wilderness. South of the summit, U.S. Route 50 follows the South Fork of the American River.","Talking Mountain in El Dorado County, California is a peak in the Sierra Nevada located on the high ridge that extends eastward from the summit of Ralston Peak in the Eldorado National Forest. It is south of Lake Tahoe, south of Echo Lake and marks the border of the Desolation Wilderness. South of the summit, U.S. Route 50 follows the South Fork of the American River."
"http://dbpedia.org/resource/Brush_Mountain_(Kern_County,_California)","Brush Mountain (Kern County, California)","Brush Mountain is located in Southern California's Kern County, a little north of Ventura County. It's located in the Los Padres National Forest, a few miles west northwest of San Emigdio Mountain.","Brush Mountain is located in Southern California's Kern County, a little north of Ventura County. It's located in the Los Padres National Forest, a few miles west northwest of San Emigdio Mountain."
"http://dbpedia.org/resource/Castro_Peak_(California)","Castro Peak (California)","Castro Peak, at 2,826 feet (861 m), is the highest peak in the middle part of the Santa Monica Mountains and is in the Santa Monica Mountains National Recreation Area. The town of Malibu is located to the southeast of the peak.The fire lookout tower that was once located on Castro Peak has been moved to Henninger Flats in the San Gabriel Mountains for display.","Castro Peak, at 2,826 feet (861 m), is the highest peak in the middle part of the Santa Monica Mountains and is in the Santa Monica Mountains National Recreation Area. The town of Malibu is located to the southeast of the peak. The fire lookout tower that was once located on Castro Peak has been moved to Henninger Flats in the San Gabriel Mountains for display."
"http://dbpedia.org/resource/Frazier_Mountain","Frazier Mountain","Frazier Mountain is a broad, pine-forested peak in the San Emigdio Mountains of the Transverse Ranges System, within the Los Padres National Forest in northeastern Ventura County, California. At 8,017 feet (2,444 m), Frazier Mnt. is the sixteenth-highest mountain in the Transverse Ranges of Southern California.","Frazier Mountain is a broad, pine-forested peak in the San Emigdio Mountains of the Transverse Ranges System, within the Los Padres National Forest in northeastern Ventura County, California. At 8,017 feet (2,444 m), Frazier Mnt. is the sixteenth-highest mountain in the Transverse Ranges of Southern California."
"http://dbpedia.org/resource/Fremont_Peak_(California)","Fremont Peak (California)","Fremont Peak is a summit in the Gabilan Range, one of the mountain ranges paralleling California's central coast. The peak affords clear views of the Salinas Valley, Monterey Bay, the southern part of the Santa Clara Valley, and surrounding mountain ranges. It is located on Rocky Ridge, 11 miles (18 km) northeast of Salinas, California.and for radio stations such as KDON-FM.","Fremont Peak is a summit in the Gabilan Range, one of the mountain ranges paralleling California's central coast. The peak affords clear views of the Salinas Valley, Monterey Bay, the southern part of the Santa Clara Valley, and surrounding mountain ranges. It is located on Rocky Ridge, 11 miles (18 km) northeast of Salinas, California. The peak is the site of Fremont Peak State Park which was established with 188 acres (76 ha) in 1936. Today the park has camping and picnic facilities,and is favored by astronomers for its clear views unsullied by artificial light. The Fremont Peak Observatory Association maintains a 30-inch (760 mm) diameter f/4.8 Newtonian ""Challenger"" telescope which was built by telescope maker Kevin Medlock in the early 1980s.The peak is also the site of the transmitters for television stations such as KSBWand KCBA and for radio stations such as KDON-FM."
"http://dbpedia.org/resource/Mission_Point_(California)","Mission Point (California)","Mission Point, also known as ""Mission Peak"" by some locals, is a spur of Oat Mountain. It is 2,771 ft (845 m) high. In Los Angeles County, Southern California, it is the second highest peak of the Santa Susana Mountains after Oat Mountain.","Mission Point, also known as ""Mission Peak"" by some locals, is a spur of Oat Mountain. It is 2,771 ft (845 m) high. In Los Angeles County, Southern California, it is the second highest peak of the Santa Susana Mountains after Oat Mountain."
