name,locType,longitude,latitude,closest_to,blogLinks,src,dest,address,srcLoc,destLoc
mojave desert,desert,-115.548963686646,35.1456319,mammoth lakes,http://www.greeneadventures.com/2012/06/22/historic-395-road-trip-the-mammoth-area/,mammoth lakes,riverside,"Mojave Desert, Utility Road, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mojave desert,desert,-115.548963686646,35.1456319,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Mojave Desert, Utility Road, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount palomar ca,motorway,-117.1963382,33.148369,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Ronald Packard Parkway, Villa Vista Estates Mobil Home Park, San Marcos, San Diego County, California, 92078, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada,administrative,-116.8537226,39.5158825,mammoth lakes,https://onecoolthingeveryweekend.com/2013/09/09/road-trip-death-valley-national-park-in-one-day/,mammoth lakes,riverside,"Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mono lake basin,cycleway,-119.0056281,37.6229955,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Lakes Basin Path, Mammoth Lakes, Mono County, California, 93546, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
califia,residential,-119.8065791,34.4290422,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Califia Court, Santa Barbara County, California, 93111, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
bridgeport reservoir,water,-119.226550374411,38.2954848,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Bridgeport Reservoir, Lakeside Drive, Bridgeport, Mono County, California, 93517, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
kern river,river,-118.4124188,36.6816956,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Kern River, Tulare County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
convict lake,water,-118.859156847642,37.58922555,mammoth lakes,http://www.greeneadventures.com/2012/06/22/historic-395-road-trip-the-mammoth-area/,mammoth lakes,riverside,"Convict Lake, Convict Lake Road, Whitmore Hot Springs, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
south carlsbad,city,-117.3505938,33.1580933,riverside,http://www.tripleblaze.com/best/?c=59,mammoth lakes,riverside,"Carlsbad, San Diego County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
inyokern,hamlet,-117.8125673,35.6468991,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Inyokern, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
inyokern,hamlet,-117.8125673,35.6468991,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Inyokern, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
morongo valley,administrative,-116.596723958419,34.0537585,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Morongo Valley, Vista Drive, Morongo Valley, San Bernardino County, California, 92256, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount lassen,peak,-121.5049199,40.4881308,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Lassen Peak, Shasta County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
markleeville,administrative,-119.831282157267,38.6671855,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Markleeville, Thornburg Canyon Trail, Shay Creek Summer Home Area, Alpine County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
monterey bay aquarium ca,aquarium,-121.901680002002,36.61809095,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"MBA, 886, Cannery Row, Monterey, Monterey County, California, 93940, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
alpine county,administrative,-119.8345012,38.5893934,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Alpine County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
antelope valley,stream,-117.4142059,39.740631,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Antelope Valley, Lander County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
antelope valley,stream,-117.4142059,39.740631,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Antelope Valley, Lander County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
poway road,primary,-117.0918559,32.9466041,riverside,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Poway Road, San Diego, San Diego County, California, 92064, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mount baldy ca,hamlet,-117.6600552,34.2361168,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Mount Baldy, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
june lake loop road,secondary,-119.1224879,37.830602,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"June Lake Loop Road, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,riverside,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Orange County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
orange county,administrative,-117.870493,33.7500378,riverside,https://onecoolthingeveryweekend.com/2013/09/09/road-trip-death-valley-national-park-in-one-day/,mammoth lakes,riverside,"Orange County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
china lake boulevard,hamlet,-117.6617299,35.6507888,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"China Lake, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
tonopah,administrative,-117.2309498,38.0681008,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Tonopah, Nye County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
eastern sierra interagency center,public_building,-118.05559125,36.57808605,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Eastern Sierra Interagency Visitor Center, CA 136, Lone Pine, Inyo County, California, 93545, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
tioga pass,yes,-119.2578542,37.9109049,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Tioga Pass, Tuolumne County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
tioga pass,yes,-119.2578542,37.9109049,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Tioga Pass, Tuolumne County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
panamint,hamlet,-117.0953326,36.1182827,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Panamint, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
eastern california,aerodrome,-118.365786577889,37.37088005,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Eastern Sierra Regional Airport, Airport Road, Bishop Trail Park, Inyo County, California, 93515, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
eastern california,aerodrome,-118.365786577889,37.37088005,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Eastern Sierra Regional Airport, Airport Road, Bishop Trail Park, Inyo County, California, 93515, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
hallelujah junction,hamlet,-120.0396755,39.7753813,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Hallelujah Junction, Lassen County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
lake tahoe,water,-120.050511752934,39.0888982,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Lake Tahoe, Placer County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
lake tahoe,water,-120.050511752934,39.0888982,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Lake Tahoe, Placer County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
pacific highway,primary,-117.1709946,32.7126843,riverside,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Pacific Highway, Hillcrest, San Diego, San Diego County, California, 92110, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
hollywood,suburb,-118.3299898,34.1028268,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Hollywood, LA, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
hollywood,suburb,-118.3299898,34.1028268,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Hollywood, LA, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
hollywood,suburb,-118.3299898,34.1028268,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Hollywood, LA, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
inyo county,administrative,-117.4074711,36.5595325,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
inyo county,administrative,-117.4074711,36.5595325,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
furnace creek,village,-116.8662032,36.461604,mammoth lakes,http://2girlstrippin.com/10-awesome-must-see-spots-along-highway-395-episode-4/,mammoth lakes,riverside,"Furnace Creek, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
san simeon,hamlet,-121.1907532,35.6438587,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"San Simeon, San Luis Obispo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
california-nevada,administrative,-120.8089842,39.3540335,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Nevada County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
nevada highway,trunk,-114.8462345,35.9744745,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Nevada Highway, Boulder City, Clark County, Nevada, 89005, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
yermo,hamlet,-116.8203126,34.9049849,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Yermo, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
san quentin,hamlet,-122.4849738,37.9413133,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"San Quentin, Marin County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
grover hot springs state park,protected_area,-119.837977461663,38.70219315,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Grover Hot Springs State Park, East Charity Valley Trail, Shay Creek Summer Home Area, Alpine County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
stovepipe wells,hamlet,-117.1468689,36.6065528,mammoth lakes,https://onecoolthingeveryweekend.com/2013/09/09/road-trip-death-valley-national-park-in-one-day/,mammoth lakes,riverside,"Stovepipe Wells, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mono county museum,museum,-118.9628459,37.6353946,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Mammoth Museum, Mammoth Creek Trail, Mammoth Lakes, Mono County, California, 93546, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,https://onecoolthingeveryweekend.com/2013/09/09/road-trip-death-valley-national-park-in-one-day/,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
death valley,desert,-116.914043572057,36.42404725,mammoth lakes,http://www.mammothmountain.com/winter/plan-a-vacation/plan-a-vacation/getting-here,mammoth lakes,riverside,"Death Valley, Timbisha, Inyo County, California, 92328, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
california freeway,abandoned,-118.067515,34.0029948,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"California, San Gabriel River Freeway, Pico Rivera, Los Angeles County, California, 90601, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mono mills,hamlet,-118.9593088,37.8874283,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Mono Mills, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
searles station,hamlet,-117.6353382,35.4838485,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Searles, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
carson city,city,-119.7674033,39.1637984,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Carson City, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
carson city,city,-119.7674033,39.1637984,mammoth lakes,http://www.greeneadventures.com/2012/06/22/historic-395-road-trip-the-mammoth-area/,mammoth lakes,riverside,"Carson City, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
carson city,city,-119.7674033,39.1637984,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Carson City, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
panamint city,residential,-116.8611351,34.268439,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Panamint Mountain Drive, Big Bear City, San Bernardino County, California, 92314, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
monterey peninsula ca,aerodrome,-121.843618374407,36.5878734,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Monterey Regional Airport, Airport Road, Seaside, Del Monte Heights, Monterey County, California, 93940, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
alabama hills,hamlet,-118.0898096,36.5677117,mammoth lakes,http://www.greeneadventures.com/2012/06/16/historic-395-road-trip/,mammoth lakes,riverside,"Alabama Hills, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
alabama hills,hamlet,-118.0898096,36.5677117,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Alabama Hills, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
alabama hills,hamlet,-118.0898096,36.5677117,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Alabama Hills, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
alabama hills,hamlet,-118.0898096,36.5677117,mammoth lakes,http://2girlstrippin.com/10-awesome-must-see-spots-along-highway-395-episode-4/,mammoth lakes,riverside,"Alabama Hills, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
lax,aerodrome,-118.407057290249,33.94211345,mammoth lakes,http://www.mammothmountain.com/winter/plan-a-vacation/plan-a-vacation/getting-here,mammoth lakes,riverside,"Los Angeles International Airport, Gate 41, Westchester, Playa del Rey, LA, Los Angeles County, California, 90245, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
sierra county,administrative,-120.530573,39.5849065,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Sierra County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
bodie state historical park,park,-119.0109761,38.2154734,mammoth lakes,http://www.mammothmountain.com/winter/plan-a-vacation/plan-a-vacation/getting-here,mammoth lakes,riverside,"Bodie State Historic Park, Street, Bodie, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
old town san diego,hamlet,-117.1969792,32.7542167,riverside,http://www.california-blog.com/,mammoth lakes,riverside,"Old Town San Diego, San Diego County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mojave,village,-118.1739644,35.0524699,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Mojave, Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
kern,administrative,-118.7538221,35.3145701,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Kern County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
white mountain peak,peak,-118.2557103,37.6342052,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"White Mountain Peak, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
white mountain peak,peak,-118.2557103,37.6342052,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"White Mountain Peak, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
las vegas,city,-115.1492249,36.1662859,mammoth lakes,https://doctorquack.wordpress.com/2011/07/10/us-395-the-best-road-trip-in-the-country/,mammoth lakes,riverside,"Las Vegas, Clark County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
las vegas,city,-115.1492249,36.1662859,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Las Vegas, Clark County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
las vegas,city,-115.1492249,36.1662859,mammoth lakes,https://onecoolthingeveryweekend.com/2013/09/09/road-trip-death-valley-national-park-in-one-day/,mammoth lakes,riverside,"Las Vegas, Clark County, Nevada, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
owens river,river,-118.3819013,37.4100005,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Owens River, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
owens river,river,-118.3819013,37.4100005,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Owens River, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
june lake,town,-119.080801214763,37.7807507,mammoth lakes,http://www.greeneadventures.com/2012/06/22/historic-395-road-trip-the-mammoth-area/,mammoth lakes,riverside,"June Lake, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
june lake,town,-119.080801214763,37.7807507,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"June Lake, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
june lake,town,-119.080801214763,37.7807507,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"June Lake, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
colorado river,water,-114.542164096234,33.58648635,riverside,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Colorado River, Riviera Drive, East Blythe, Riverside County, California, 92225, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
lubken canyon road,residential,-118.0501694,36.5424706,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Lubken Canyon Road, Alabama Hills, Inyo County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
red mountain,hamlet,-117.616726,35.3582967,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Red Mountain, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
woodland hills,suburb,-118.6059196,34.1683386,mammoth lakes,http://www.roadsideamerica.com/location/ca,mammoth lakes,riverside,"Woodland Hills, LA, Los Angeles County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
sierra nevada mountains,residential,-121.0394625,39.0434692,mammoth lakes,http://www.backroadswest.com/blog/lone-pine/,mammoth lakes,riverside,"Oak Mountains Court, Lake of the Pines, Nevada County, California, 95722, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
sierra nevada mountains,residential,-121.0394625,39.0434692,mammoth lakes,https://windyscotty.wordpress.com/ten-best-places-to-visit-in-the-eastern-sierra/,mammoth lakes,riverside,"Oak Mountains Court, Lake of the Pines, Nevada County, California, 95722, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mojave desert ca,desert,-115.548963686646,35.1456319,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Mojave Desert, Utility Road, San Bernardino County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
olancha,administrative,-117.999811836627,36.270251,mammoth lakes,https://roadtrippers.com/trips/15116998,mammoth lakes,riverside,"Olancha, US 395, Grant, Inyo County, California, 93549, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
olancha,administrative,-117.999811836627,36.270251,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Olancha, US 395, Grant, Inyo County, California, 93549, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
mono lake ca,water,-118.967033937845,38.0077189,mammoth lakes,http://www.california-blog.com/,mammoth lakes,riverside,"Mono Lake, Mono County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
long valley creek,stream,-120.0680736,39.9980434,mammoth lakes,https://en.wikipedia.org/wiki/U.S._Route_395_in_California,mammoth lakes,riverside,"Long Valley Creek, Lassen County, California, United States of America","Mammoth Lakes, Mono County, California, United States of America","Riverside, Riverside County, California, United States of America"
