"subject","type","label","long","long_round","lat","lat_round","comment","abstract"
"http://dbpedia.org/resource/Temelec,_California","http://dbpedia.org/resource/Census-designated_place","Temelec, California","-122.4927749633789",-122.49,"38.26666641235352",38.27,"Temelec is a census-designated place (CDP) in Sonoma County, California, United States. The population was 1,441 at the 2010 census.","Temelec is a census-designated place (CDP) in Sonoma County, California, United States. The population was 1,441 at the 2010 census."
"http://dbpedia.org/resource/Temple_City,_California","http://dbpedia.org/resource/California","Temple City, California","-118.0580520629883",-118.06,"34.10277938842773",34.10,"Temple City is a city in Los Angeles County, California. Temple City is part of a cluster of cities, along with Arcadia, Rosemead, Monterey Park, San Marino, and San Gabriel, in the west San Gabriel Valley with a rapidly growing Asian population. Temple City also has a Cuban and Puerto Rican community, among other Latino nationalities. Approximately one third of the city's population is white. The population was 35,558 at the 2010 census.","Temple City is a city in Los Angeles County, California. Temple City is part of a cluster of cities, along with Arcadia, Rosemead, Monterey Park, San Marino, and San Gabriel, in the west San Gabriel Valley with a rapidly growing Asian population. Temple City also has a Cuban and Puerto Rican community, among other Latino nationalities. Approximately one third of the city's population is white. The population was 35,558 at the 2010 census."
"http://dbpedia.org/resource/Thermalito,_California","http://dbpedia.org/resource/Census-designated_place","Thermalito, California","-121.5869445800781",-121.59,"39.51139068603516",39.51,"Thermalito is a census-designated place (CDP) in Butte County, California, United States. The population was 6,646 at the 2010 census, up from 6,045 at the 2000 census. The area is generally considered an integral part of Oroville, and borders the town on two sides, in addition to the near-enclave of the city of Oroville surrounded by Thermalito on all sides, with the exception of the extremely narrow spit of land connecting Afterbay to Oroville proper.","Thermalito is a census-designated place (CDP) in Butte County, California, United States. The population was 6,646 at the 2010 census, up from 6,045 at the 2000 census. The area is generally considered an integral part of Oroville, and borders the town on two sides, in addition to the near-enclave of the city of Oroville surrounded by Thermalito on all sides, with the exception of the extremely narrow spit of land connecting Afterbay to Oroville proper."
"http://dbpedia.org/resource/Tierra_Buena,_California","http://dbpedia.org/resource/Census-designated_place","Tierra Buena, California","-121.67138671875",-121.67,"39.14972305297852",39.15,"Tierra Buena was a census-designated place (CDP) in Sutter County, California, United States. It was part of the Yuba City Metropolitan Statistical Area within the Greater Sacramento CSA. The population was 4,587 at the 2000 census, and the CDP has a total area of 3.4 square miles (8.8 km2), all of it land.The CDP was abolished prior to the 2010 census.","Tierra Buena was a census-designated place (CDP) in Sutter County, California, United States. It was part of the Yuba City Metropolitan Statistical Area within the Greater Sacramento CSA. The population was 4,587 at the 2000 census, and the CDP has a total area of 3.4 square miles (8.8 km2), all of it land. The CDP was abolished prior to the 2010 census."
"http://dbpedia.org/resource/Tomales,_California","http://dbpedia.org/resource/Census-designated_place","Tomales, California","-122.9055557250977",-122.91,"38.24638748168945",38.25,"Tomales is a census-designated place (CDP) on State Route 1 in Marin County, California, United States. The population was 204 at the 2010 census. The largest employer in Tomales is Tomales High School, which has a student body of approximately 190.","Tomales is a census-designated place (CDP) on State Route 1 in Marin County, California, United States. The population was 204 at the 2010 census. The largest employer in Tomales is Tomales High School, which has a student body of approximately 190."
"http://dbpedia.org/resource/Toro_Canyon,_California","http://dbpedia.org/resource/Census-designated_place","Toro Canyon, California","-119.5630569458008",-119.56,"34.4183349609375",34.42,"Toro Canyon is a census-designated place (CDP) in Santa Barbara County, California, United States. The population was 1,508 at the 2010 census, down from 1,697 at the 2000 census.","Toro Canyon is a census-designated place (CDP) in Santa Barbara County, California, United States. The population was 1,508 at the 2010 census, down from 1,697 at the 2000 census."
"http://dbpedia.org/resource/Tranquillity,_California","http://dbpedia.org/resource/Census-designated_place","Tranquillity, California","-120.2527770996094",-120.25,"36.64888763427734",36.65,"Tranquillity is a census-designated place (CDP) in Fresno County, California, United States. The population was 799 at the 2010 census, down from 813 at the 2000 census. Tranquillity High School is the only high school in Tranquillity. Tranquillity is located 10 miles (16 km) southeast of Mendota, at an elevation of 164 feet (50 m).","Tranquillity is a census-designated place (CDP) in Fresno County, California, United States. The population was 799 at the 2010 census, down from 813 at the 2000 census. Tranquillity High School is the only high school in Tranquillity. Tranquillity is located 10 miles (16 km) southeast of Mendota, at an elevation of 164 feet (50 m)."
"http://dbpedia.org/resource/Tupman,_California","http://dbpedia.org/resource/Census-designated_place","Tupman, California","-119.3511123657227",-119.35,"35.29805374145508",35.30,"Tupman is a census-designated place (CDP) in Kern County, California, United States. Tupman is located 20 miles (32 km) west-southwest of Bakersfield, at an elevation of 331 feet (101 m). The population was 161 at the 2010 census, down from 227 at the 2000 census.","Tupman is a census-designated place (CDP) in Kern County, California, United States. Tupman is located 20 miles (32 km) west-southwest of Bakersfield, at an elevation of 331 feet (101 m). The population was 161 at the 2010 census, down from 227 at the 2000 census."
"http://dbpedia.org/resource/Upper_Lake,_California","http://dbpedia.org/resource/Census-designated_place","Upper Lake, California","-122.9105529785156",-122.91,"39.16472244262695",39.16,"Upper Lake is a census-designated place (CDP) in Lake County, California, United States. Upper Lake is located 8 miles (13 km) north of Lakeport, at an elevation of 1345 feet (410 m). The population was 1,052 at the 2010 census, up from 989 at the 2000 census. The Habematolel Pomo of Upper Lake are headquartered here.","Upper Lake is a census-designated place (CDP) in Lake County, California, United States. Upper Lake is located 8 miles (13 km) north of Lakeport, at an elevation of 1345 feet (410 m). The population was 1,052 at the 2010 census, up from 989 at the 2000 census. The Habematolel Pomo of Upper Lake are headquartered here."
"http://dbpedia.org/resource/Vallecito,_California","http://dbpedia.org/resource/Census-designated_place","Vallecito, California","-120.4736099243164",-120.47,"38.09027862548828",38.09,"Vallecito (""Little Valley"" in Spanish; formerly, Murphy's Old Diggings, Valacito, Vallicita, Vallicito) is a census-designated place (CDP) in Calaveras County, California, United States. The population was 442 at the 2010 census, up from 427 at the 2000 census. The town is registered as California Historical Landmark #273. Nearby is Moaning Cavern, the largest cave chamber in California, which the Miwok Indians used as a burial ground.","Vallecito (""Little Valley"" in Spanish; formerly, Murphy's Old Diggings, Valacito, Vallicita, Vallicito) is a census-designated place (CDP) in Calaveras County, California, United States. The population was 442 at the 2010 census, up from 427 at the 2000 census. The town is registered as California Historical Landmark #273. Nearby is Moaning Cavern, the largest cave chamber in California, which the Miwok Indians used as a burial ground."
"http://dbpedia.org/resource/Valley_Springs,_California","http://dbpedia.org/resource/Census-designated_place","Valley Springs, California","-120.8291702270508",-120.83,"38.19166564941406",38.19,"Valley Springs (formerly, Spring Valley and Valley Spring) is a census-designated place (CDP) in Calaveras County, California, United States. The population was 3,553 at the 2010 census, up from 2,560 at the 2000 census. The town is located at the intersection of State Route 12 and Route 26. It is registered as California Historical Landmark #251.","Valley Springs (formerly, Spring Valley and Valley Spring) is a census-designated place (CDP) in Calaveras County, California, United States. The population was 3,553 at the 2010 census, up from 2,560 at the 2000 census. The town is located at the intersection of State Route 12 and Route 26. It is registered as California Historical Landmark #251."
"http://dbpedia.org/resource/Vandenberg_Village,_California","http://dbpedia.org/resource/Census-designated_place","Vandenberg Village, California","-120.4655532836914",-120.47,"34.70639038085938",34.71,"Vandenberg Village is a census-designated place (CDP) in the unincorporated area of Santa Barbara County, California, United States. The population was 6,497 at the 2010 census, up from 5,802 at the 2000 census.","Vandenberg Village is a census-designated place (CDP) in the unincorporated area of Santa Barbara County, California, United States. The population was 6,497 at the 2010 census, up from 5,802 at the 2000 census."
"http://dbpedia.org/resource/Victorville,_California","http://dbpedia.org/resource/California","Victorville, California","-117.2911148071289",-117.29,"34.53610992431641",34.54,"Victorville is a city located in the Victor Valley of southwestern San Bernardino County, California. Its estimated population as of July 1, 2013 was 121,096.","Victorville is a city located in the Victor Valley of southwestern San Bernardino County, California. Its estimated population as of July 1, 2013 was 121,096."
"http://dbpedia.org/resource/Vine_Hill,_California","http://dbpedia.org/resource/Census-designated_place","Vine Hill, California","-122.0961074829102",-122.10,"38.00860977172852",38.01,"Vine Hill is a census-designated place (CDP) in Contra Costa County, California, United States. The population was 3,761 at the 2010 census. It is located 2.25 miles (3.6 km) east of downtown Martinez.","Vine Hill is a census-designated place (CDP) in Contra Costa County, California, United States. The population was 3,761 at the 2010 census. It is located 2.25 miles (3.6 km) east of downtown Martinez."
"http://dbpedia.org/resource/Waldon,_California","http://dbpedia.org/resource/Census-designated_place","Waldon, California","-122.0555572509766",-122.06,"37.92638778686523",37.93,"Waldon is a former census-designated place (CDP) in Contra Costa County, California, United States. The population was 5,133 at the 2000 census. The Pittsburg/Bay Point – SFO Line line of the Bay Area Rapid Transit system serves the surrounding area using the Pleasant Hill/Contra Costa Centre Station with an adjacent to Interstate 680. The area has been undergoing a series of transit-oriented development projects under the auspices of the Contra Costa Centre Transit Village public/private partnership.Waldon's territory has been assumed by Contra Costa Centre CDP for the 2010 census.","Waldon is a former census-designated place (CDP) in Contra Costa County, California, United States. The population was 5,133 at the 2000 census. The Pittsburg/Bay Point – SFO Line line of the Bay Area Rapid Transit system serves the surrounding area using the Pleasant Hill/Contra Costa Centre Station with an adjacent to Interstate 680. The area has been undergoing a series of transit-oriented development projects under the auspices of the Contra Costa Centre Transit Village public/private partnership. Waldon's territory has been assumed by Contra Costa Centre CDP for the 2010 census."
"http://dbpedia.org/resource/Watsonville,_California","http://dbpedia.org/resource/Charter_city","Watsonville, California","-121.7636108398438",-121.76,"36.91999816894531",36.92,"Watsonville is a city in Santa Cruz County, California, United States. The population was 51,199 according to the 2010 census.Located on the central coast of California, the economy centers predominantly around the farming industry. It is known for growing strawberries, apples, lettuce and a host of other vegetables. Watsonville is home to people of varied ethnic backgrounds. There is a large Hispanic population, a group of Croats, Portuguese, Filipino, Caucasian, Sikhs and Japanese population that live and work in the city.","Watsonville is a city in Santa Cruz County, California, United States. The population was 51,199 according to the 2010 census.Located on the central coast of California, the economy centers predominantly around the farming industry. It is known for growing strawberries, apples, lettuce and a host of other vegetables. Watsonville is home to people of varied ethnic backgrounds. There is a large Hispanic population, a group of Croats, Portuguese, Filipino, Caucasian, Sikhs and Japanese population that live and work in the city. The Pajaro Valley, wherein Watsonville is located, has a climate that is usually pleasant — around 60 to 70 degrees Fahrenheit throughout the year. This climate makes Watsonville an attractive coastal environment for the neighboring inland communities with very hot summers. The Pajaro Valley Unified School District has an attendance of about 18,000 students kindergarten through 12th grades. There are several private religious-based schools in Watsonville such as Notre Dame School, Monte Vista Christian, Salesian Sisters and St. Francis. There are also several charter schools and the non-religious independent Pre-K through 12th grade Mount Madonna School. These schools provide a wide range of educational options for local families. Watsonville is generally conservative on the political spectrum and average in relationship to the neighboring communities of Salinas, Castroville, and Prunedale. The larger coastal town directly north of Watsonville is the city of Santa Cruz. Santa Cruz is a draw for many young college students who attend Cabrillo College or University of California, Santa Cruz. Because Watsonville and Santa Cruz are beach towns, they draw many visitors from San Jose and from the Central Valley areas. Like neighboring Salinas in Monterey County, Watsonville produces a variety of fruits and vegetables, primarily apples, strawberries, blackberries, raspberries, and table mushrooms."
"http://dbpedia.org/resource/Weed,_California","http://dbpedia.org/resource/City","Weed, California","-122.3844451904297",-122.38,"41.42416763305664",41.42,"Weed is a city located in Siskiyou County, California, United States. As of the 2010 Census, the town had a total population of 2,967, down from 2,979 in 2000. There are several unincorporated communities adjacent to, or just outside Weed proper. These include Edgewood, Carrick, and Lake Shastina. These communities generally have mailing addresses that use Weed, or its ZIP code. The total population of this area in 2007 was 6,318. Weed is about 10 miles (16 km) west-northwest of Mount Shasta, a prominent northern California landmark, and the second-tallest volcano in the Cascade Range.","Weed is a city located in Siskiyou County, California, United States. As of the 2010 Census, the town had a total population of 2,967, down from 2,979 in 2000. There are several unincorporated communities adjacent to, or just outside Weed proper. These include Edgewood, Carrick, and Lake Shastina. These communities generally have mailing addresses that use Weed, or its ZIP code. The total population of this area in 2007 was 6,318. Weed is about 10 miles (16 km) west-northwest of Mount Shasta, a prominent northern California landmark, and the second-tallest volcano in the Cascade Range. Weed's city motto is ""Weed like to welcome you"". It has frequently been noted on lists of unusual place names."
"http://dbpedia.org/resource/West_Bishop,_California","http://dbpedia.org/resource/Census-designated_place","West Bishop, California","-118.4550018310547",-118.46,"37.36111068725586",37.36,"West Bishop is a census-designated place (CDP) in Inyo County, California, United States. The population was 2,607 at the 2010 census, down from 2,807 at the 2000 census.","West Bishop is a census-designated place (CDP) in Inyo County, California, United States. The population was 2,607 at the 2010 census, down from 2,807 at the 2000 census."
"http://dbpedia.org/resource/West_Hollywood,_California","http://dbpedia.org/resource/Local_government_in_California","West Hollywood, California","-118.3722229003906",-118.37,"34.08777618408203",34.09,"West Hollywood, colloquially referred to as WeHo (/ˈwiːhoʊ/), is a city in western Los Angeles County, California, United States. Incorporated in 1984, it is home to the Sunset Strip. As of the 2010 census, its population was 34,399. As of 2013, 39% of its residents were gay men.","West Hollywood, colloquially referred to as WeHo (/ˈwiːhoʊ/), is a city in western Los Angeles County, California, United States. Incorporated in 1984, it is home to the Sunset Strip. As of the 2010 census, its population was 34,399. As of 2013, 39% of its residents were gay men."
"http://dbpedia.org/resource/West_Menlo_Park,_California","http://dbpedia.org/resource/Census-designated_place","West Menlo Park, California","-122.2030563354492",-122.20,"37.43361282348633",37.43,"West Menlo Park is a census-designated place and an Unincorporated community in San Mateo County, California, located between the majority of City of Menlo Park, the Town of Atherton, the Sharon Heights neighborhood of Menlo Park and Stanford University (in Santa Clara County). As of the 2010 census, the community had a population of 3,659.","West Menlo Park is a census-designated place and an Unincorporated community in San Mateo County, California, located between the majority of City of Menlo Park, the Town of Atherton, the Sharon Heights neighborhood of Menlo Park and Stanford University (in Santa Clara County). As of the 2010 census, the community had a population of 3,659. The area consists of suburban housing and a small business district along Alameda de las Pulgas, often just referred to as ""the Alameda"" (literally, ""Avenue of the Fleas"": in Spanish ""Alameda"" means a row of trees or a street lined with trees), which extends the length of the Rancho de las Pulgas land granted to the Argüello family (the word Pulgas means ""fleas""). It is served by the highly rated Las Lomitas School District and Menlo Park Fire District. More recently, West Menlo Park has gained a reputation as one of the most desirable places to live in North America. A notable newspaper recently ranked West Menlo Park #4 on its ""top residential areas in California"" article.[citation needed]"
"http://dbpedia.org/resource/Westhaven-Moonstone,_California","http://dbpedia.org/resource/Census-designated_place","Westhaven-Moonstone, California","-124.1111145019531",-124.11,"41.03944396972656",41.04,"Westhaven-Moonstone is a census-designated place located in Humboldt County, California. As of the 2010 census the population was 1,205, up from 1,044 at the 2000 census.","Westhaven-Moonstone is a census-designated place located in Humboldt County, California. As of the 2010 census the population was 1,205, up from 1,044 at the 2000 census."
"http://dbpedia.org/resource/Westmorland,_California","http://dbpedia.org/resource/City","Westmorland, California","-115.6213912963867",-115.62,"33.03722381591797",33.04,"Westmorland (formerly, Westmoreland) is a city in Imperial County, California. Westmorland is located 8.5 miles (14 km) southwest of Calipatria. The population was 2,225 at the 2010 census, up from 2,131 in 2000. It is part of the El Centro Metropolitan Area.Westmorland is on State Route 86, which was upgraded to a new six-lane highway to reduce its infamous auto accident and fatality risk, while it connects with Brawley, El Centro and Mexicali, Baja California, Mexico.","Westmorland (formerly, Westmoreland) is a city in Imperial County, California. Westmorland is located 8.5 miles (14 km) southwest of Calipatria. The population was 2,225 at the 2010 census, up from 2,131 in 2000. It is part of the El Centro Metropolitan Area. Westmorland is on State Route 86, which was upgraded to a new six-lane highway to reduce its infamous auto accident and fatality risk, while it connects with Brawley, El Centro and Mexicali, Baja California, Mexico. The post office, originally called Westmoreland, opened in 1909; it closed in 1912 and re-opened in 1919. It was renamed to Westmorland in 1936. Westmorland incorporated in 1934. From the 1920s through the 1950s Westmorland was the site of illegal gaming establishments and many brothels, but these were later destroyed in an attempt to improve the town's image.[when?] Westmorland has dealt with the image of high poverty rates, and prior to the 1990s North American Free Trade Agreement (NAFTA) economic boom, a nearly dormant farm food shipping industry."
"http://dbpedia.org/resource/Williams,_California","http://dbpedia.org/resource/City","Williams, California","-122.1494445800781",-122.15,"39.15472412109375",39.15,"Williams (formerly, Central) is a city in Colusa County, California, United States. The population was 5,123 at the 2010 census, up from 3,670 at the 2000 census.","Williams (formerly, Central) is a city in Colusa County, California, United States. The population was 5,123 at the 2010 census, up from 3,670 at the 2000 census."
"http://dbpedia.org/resource/Willits,_California","http://dbpedia.org/resource/California","Willits, California","-123.3555526733398",-123.36,"39.40972137451172",39.41,"Willits (formerly, Little Lake and Willitsville) is a city in Mendocino County, California, United States. Willits is located 20 miles (32 km) north-northwest of Ukiah, at an elevation of 1391 feet (424 m). The population was 4,888 at the 2010 census, down from 5,073 at the 2000 census. Willits is at the center of Mendocino County and at the beginning of the county's extensive redwood forests as approached by Highway 101 from the south. An arch donated to the city by Reno, Nevada in 1995 stands in the center of town and displays Willits' slogans ""Heart of Mendocino County"" and ""Gateway to the Redwoods."" The Sherwood Valley Rancheria of Pomo Indians of California is headquartered in Willits.","Willits (formerly, Little Lake and Willitsville) is a city in Mendocino County, California, United States. Willits is located 20 miles (32 km) north-northwest of Ukiah, at an elevation of 1391 feet (424 m). The population was 4,888 at the 2010 census, down from 5,073 at the 2000 census. Willits is at the center of Mendocino County and at the beginning of the county's extensive redwood forests as approached by Highway 101 from the south. An arch donated to the city by Reno, Nevada in 1995 stands in the center of town and displays Willits' slogans ""Heart of Mendocino County"" and ""Gateway to the Redwoods."" The Sherwood Valley Rancheria of Pomo Indians of California is headquartered in Willits."
"http://dbpedia.org/resource/Willows,_California","http://dbpedia.org/resource/City","Willows, California","-122.1936111450195",-122.19,"39.52444458007812",39.52,"Willows (formerly, Willow) is the county seat of Glenn County, California. The city is a home to regional government offices, including the California Highway Patrol, California Department of Motor Vehicles, the United States Bureau of Reclamation and the main offices of the Mendocino National Forest, which comprises about one million acres of Federal land located mostly in mountainous terrain west of Willows. The population was 6,166 at the 2010 census, down from 6,220 at the 2000 census.","Willows (formerly, Willow) is the county seat of Glenn County, California. The city is a home to regional government offices, including the California Highway Patrol, California Department of Motor Vehicles, the United States Bureau of Reclamation and the main offices of the Mendocino National Forest, which comprises about one million acres of Federal land located mostly in mountainous terrain west of Willows. The population was 6,166 at the 2010 census, down from 6,220 at the 2000 census."
"http://dbpedia.org/resource/Winterhaven,_California","http://dbpedia.org/resource/Census-designated_place","Winterhaven, California","-114.6347198486328",-114.63,"32.73944473266602",32.74,"Winterhaven (formerly, Karmack) is a census-designated place (CDP) in Imperial County, California. Winterhaven is located 6.5 miles (10 km) east of Pilot Knob, The population was 394 at the 2010 census, down from 529 at the 2000 census. It is part of the 'El Centro, California Metropolitan Statistical Area'. North of Interstate 8 and bordering Yuma, Arizona, the town is partly located in the Fort Yuma Indian Reservation. The Colorado River marks the town's eastern border.","Winterhaven (formerly, Karmack) is a census-designated place (CDP) in Imperial County, California. Winterhaven is located 6.5 miles (10 km) east of Pilot Knob, The population was 394 at the 2010 census, down from 529 at the 2000 census. It is part of the 'El Centro, California Metropolitan Statistical Area'. North of Interstate 8 and bordering Yuma, Arizona, the town is partly located in the Fort Yuma Indian Reservation. The Colorado River marks the town's eastern border."
"http://dbpedia.org/resource/Yorba_Linda,_California","http://dbpedia.org/resource/California","Yorba Linda, California","-117.813232421875",-117.81,"33.8885498046875",33.89,"Yorba Linda (""Beautiful Yorba"", in English) is a suburban city in northeastern Orange County, California, approximately 13 miles (21 km) northeast of Downtown Santa Ana and 37 miles (60 km) southeast of Downtown Los Angeles.As of the 2010 census, it had a population of 65,237. Its most famous resident was Richard Nixon, who was born there, although his father moved the family away before Yorba Linda incorporated. The Richard Nixon Presidential Library and Museum is in Yorba Linda.","Yorba Linda (""Beautiful Yorba"", in English) is a suburban city in northeastern Orange County, California, approximately 13 miles (21 km) northeast of Downtown Santa Ana and 37 miles (60 km) southeast of Downtown Los Angeles. As of the 2010 census, it had a population of 65,237. Its most famous resident was Richard Nixon, who was born there, although his father moved the family away before Yorba Linda incorporated. The Richard Nixon Presidential Library and Museum is in Yorba Linda."
"http://dbpedia.org/resource/Yucaipa,_California","http://dbpedia.org/resource/City","Yucaipa, California","-117.0430526733398",-117.04,"34.03361129760742",34.03,"Yucaipa (/juːˈkaɪpə/ ew-KY-pə) is a city located 10 miles (16 km) east of San Bernardino, in San Bernardino County, California, United States. The population was 51,367 at the 2010 census, up from 41,207 at the 2000 census. According to San Bernardino County, the projected population in 2012 is 58,187.Yucaipa has the distinction of being the former, longtime home of a large population of Serrano Indians and was also known for being the home base of what is now Stater Bros. Markets (founded in 1936, and now headquartered in San Bernardino).","Yucaipa (/juːˈkaɪpə/ ew-KY-pə) is a city located 10 miles (16 km) east of San Bernardino, in San Bernardino County, California, United States. The population was 51,367 at the 2010 census, up from 41,207 at the 2000 census. According to San Bernardino County, the projected population in 2012 is 58,187. Yucaipa has the distinction of being the former, longtime home of a large population of Serrano Indians and was also known for being the home base of what is now Stater Bros. Markets (founded in 1936, and now headquartered in San Bernardino)."
"http://dbpedia.org/resource/Yucca_Valley,_California","http://dbpedia.org/resource/Town","Yucca Valley, California","-116.4322204589844",-116.43,"34.11416625976562",34.11,"Yucca Valley is an incorporated town in San Bernardino County, California, United States. The population was 20,700 as of the 2010 census. Yucca Valley lies 17 miles (27 km) west of Twentynine Palms, 37 miles (60 km) north of Palm Springs, 89 miles (143 km) south of Barstow via State Route 247, 45 miles (72 km) southeast of Lucerne Valley and 55 miles (89 km) east of San Bernardino.Bordered in the west by the San Bernardino Mountains and in the south by the Joshua Tree National Park, the Yucca Valley community is located in the Mojave Desert at roughly 3,300 feet (1,000 m) above sea level.","Yucca Valley is an incorporated town in San Bernardino County, California, United States. The population was 20,700 as of the 2010 census. Yucca Valley lies 17 miles (27 km) west of Twentynine Palms, 37 miles (60 km) north of Palm Springs, 89 miles (143 km) south of Barstow via State Route 247, 45 miles (72 km) southeast of Lucerne Valley and 55 miles (89 km) east of San Bernardino. Bordered in the west by the San Bernardino Mountains and in the south by the Joshua Tree National Park, the Yucca Valley community is located in the Mojave Desert at roughly 3,300 feet (1,000 m) above sea level."
"http://dbpedia.org/resource/Millersville,_California","http://dbpedia.org/resource/Unincorporated_area","Millersville, California","-118.4577789306641",-118.46,"35.30389022827148",35.30,"Millersville (formerly, Millerville) is an unincorporated community in Kern County, California. It is located 1.25 miles (2 km) west of Loraine, at an elevation of 2516 feet (767 m).","Millersville (formerly, Millerville) is an unincorporated community in Kern County, California. It is located 1.25 miles (2 km) west of Loraine, at an elevation of 2516 feet (767 m)."
"http://dbpedia.org/resource/Montgomery_City,_California","http://dbpedia.org/resource/Unincorporated_area","Montgomery City, California","-118.4308319091797",-118.43,"37.82860946655273",37.83,"Montgomery City is an unincorporated community in Mono County, California. It is located 2.5 miles (4 km) east-northeast of Benton, at an elevation of 6450 feet (1966 m).","Montgomery City is an unincorporated community in Mono County, California. It is located 2.5 miles (4 km) east-northeast of Benton, at an elevation of 6450 feet (1966 m)."
"http://dbpedia.org/resource/Pleasant_Valley,_California","http://dbpedia.org/resource/Unincorporated_area","Pleasant Valley, California","-120.6630554199219",-120.66,"38.68305587768555",38.68,"Pleasant Valley is an unincorporated community in El Dorado County, California. It is located 3.5 miles (6 km) south of Camino, at an elevation of 2461 feet (750 m).A post office operated at Pleasant Valley from 1864 to 1917.","Pleasant Valley is an unincorporated community in El Dorado County, California. It is located 3.5 miles (6 km) south of Camino, at an elevation of 2461 feet (750 m). A post office operated at Pleasant Valley from 1864 to 1917."
"http://dbpedia.org/resource/Aetna_Springs,_California","http://dbpedia.org/resource/Unincorporated_area","Aetna Springs, California","-122.482780456543",-122.48,"38.65361022949219",38.65,"Aetna Springs is an unincorporated community in Napa County, California, United States. It lies at an elevation of 771 feet (235 m). The ZIP Code is 94567. The community is inside area code 707.It was named after a nearby hot spring. The spring was so named by the owner of the Aetna Mines, John Lawley, when he discovered the spring in the 1880s.","Aetna Springs is an unincorporated community in Napa County, California, United States. It lies at an elevation of 771 feet (235 m). The ZIP Code is 94567. The community is inside area code 707. It was named after a nearby hot spring. The spring was so named by the owner of the Aetna Mines, John Lawley, when he discovered the spring in the 1880s."
"http://dbpedia.org/resource/Airport,_California","http://dbpedia.org/resource/Census-designated_place","Airport, California","-120.9761123657227",-120.98,"37.633056640625",37.63,"Airport is a census-designated place (CDP) in Stanislaus County, California. Airport sits at an elevation of 92 feet (28 m). The 2010 United States census reported Airport's population was 1,964.","Airport is a census-designated place (CDP) in Stanislaus County, California. Airport sits at an elevation of 92 feet (28 m). The 2010 United States census reported Airport's population was 1,964."
"http://dbpedia.org/resource/Arcade,_Yolo_County,_California","http://dbpedia.org/resource/Unincorporated_area","Arcade, Yolo County, California","-121.579719543457",-121.58,"38.47583389282227",38.48,"Arcade (formerly, Lisbon) is an unincorporated community in Yolo County, California. It is located on the Sacramento Northern Railroad 5 miles (8.0 km) Northwest of Clarksburg, at an elevation of 26 feet (8 m).","Arcade (formerly, Lisbon) is an unincorporated community in Yolo County, California. It is located on the Sacramento Northern Railroad 5 miles (8.0 km) Northwest of Clarksburg, at an elevation of 26 feet (8 m)."
"http://dbpedia.org/resource/Bancroft,_California","http://dbpedia.org/resource/Unincorporated_area","Bancroft, California","-122.0472259521484",-122.05,"37.93388748168945",37.93,"Bancroft, formerly known as Hookston, is an unincorporated community in Contra Costa County, California, United States. It is located on the Sacramento Northern Railroad 2.25 miles (3.6 km) north-northeast of downtown Walnut Creek, at an elevation of 89 feet (27 m). With the name Hookston, the place was on the Oakland, Antioch and Eastern Railroad.","Bancroft, formerly known as Hookston, is an unincorporated community in Contra Costa County, California, United States. It is located on the Sacramento Northern Railroad 2.25 miles (3.6 km) north-northeast of downtown Walnut Creek, at an elevation of 89 feet (27 m). With the name Hookston, the place was on the Oakland, Antioch and Eastern Railroad."
"http://dbpedia.org/resource/Banner,_California","http://dbpedia.org/resource/Ghost_townted_area","Banner, California","-116.5461120605469",-116.55,"33.06888961791992",33.07,"Banner (formerly, Banner City) is an unincorporated community in San Diego County, California. It lies at an elevation of 2743 feet (836 m). It is located on State Highway 78.","Banner (formerly, Banner City) is an unincorporated community in San Diego County, California. It lies at an elevation of 2743 feet (836 m). It is located on State Highway 78."
"http://dbpedia.org/resource/Barrett,_Mariposa_County,_California","http://dbpedia.org/resource/Unincorporated_area","Barrett, Mariposa County, California","-120.2858352661133",-120.29,"37.63999938964844",37.64,"Barrett is an unincorporated community in Mariposa County, California. It is located on the western shore of Lake McClure on the Yosemite Valley Railroad 6.5 miles (10 km) south-southwest of Penon Blanco Peak, at an elevation of 876 feet (267 m).The original town site was flooded by Lake McClure.","Barrett is an unincorporated community in Mariposa County, California. It is located on the western shore of Lake McClure on the Yosemite Valley Railroad 6.5 miles (10 km) south-southwest of Penon Blanco Peak, at an elevation of 876 feet (267 m). The original town site was flooded by Lake McClure."
"http://dbpedia.org/resource/Bass_Lake,_California","http://dbpedia.org/resource/Census-designated_place","Bass Lake, California","-119.5663909912109",-119.57,"37.32472229003906",37.32,"Bass Lake is a census-designated place in Madera County, California. It is located 4.5 miles (7.2 km) southeast of Yosemite Forks, at an elevation of 3415 feet (1041 m). The population was 527 at the 2010 census.The original post office at Bass Lake opened in 1912.The ZIP Codes for Bass Lake are 93604 and 93669, and is in the 559 area code.","Bass Lake is a census-designated place in Madera County, California. It is located 4.5 miles (7.2 km) southeast of Yosemite Forks, at an elevation of 3415 feet (1041 m). The population was 527 at the 2010 census. Bass Lake is situated in the Sierra National Forest approximately 14 mi (23 km) from the south entrance of Yosemite National Park. Established in 1895 as Bass Lake Village, the community grew up around the newly created Bass Lake Reservoir that supplied the first hydroelectric generating project in Central California. Much of the community and the reservoir is devoted to the tourism industry. The original post office at Bass Lake opened in 1912. The ZIP Codes for Bass Lake are 93604 and 93669, and is in the 559 area code."
